MANDT,EBELN,EBELP,TXZ01,MATNR,MENGE,MEINS,NETPR,PEINH,BRTWR,WAERS,BUKRS,WERKS,LGORT,MATKL,LOEKZ,STATU,PSTYP,KNTTP,BANFN,BNFPO,ELIKZ,RETPO,AEDAT
100,4500000439,00010,Material 10002,10002,38,UN,304.08,1,11555.04,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250314
100,4500000439,00020,Material 10049,10049,20,UN,301.44,1,6028.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250314
100,4500000439,00030,Material 80016,80016,29,AU,181.98,1,5277.42,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250314
100,4500000440,00010,Material 10173,10173,7,UN,455.13,1,3185.91,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250315
100,4500000440,00020,Material 10147,10147,50,UN,567.35,1,28367.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250315
100,4500000440,00030,Material 10157,10157,15,UN,538.48,1,8077.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250315
100,4500000440,00040,Material 30041,30041,43,L,292.96,1,12597.28,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250315
100,4500000441,00010,Material 10133,10133,43,UN,195.03,1,8386.29,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250316
100,4500000441,00020,Material 80009,80009,13,AU,693.74,1,9018.62,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250316
100,4500000441,00030,Material 10054,10054,28,UN,638.08,1,17866.24,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250316
100,4500000441,00040,Material 30035,30035,25,L,386.85,1,9671.25,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250316
100,4500000442,00010,Material 10272,10272,21,UN,384.89,1,8082.69,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250317
100,4500000442,00020,Material 10038,10038,49,UN,114.53,1,5611.97,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250317
100,4500000442,00030,Material 80030,80030,28,AU,393.3,1,11012.4,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250317
100,4500000443,00010,Material 10275,10275,40,UN,719.58,1,28783.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250318
100,4500000443,00020,Material 10232,10232,31,UN,89.29,1,2767.99,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250318
100,4500000443,00030,Material 10142,10142,37,UN,209.57,1,7754.09,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250318
100,4500000443,00040,Material 10056,10056,28,UN,605.4,1,16951.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250318
100,4500000444,00010,Material 10279,10279,1,UN,252.81,1,252.81,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250319
100,4500000444,00020,Material 10149,10149,3,UN,411.85,1,1235.55,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250319
100,4500000444,00030,Material 10102,10102,25,UN,308.42,1,7710.5,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250319
100,4500000444,00040,Material 10260,10260,29,UN,329.95,1,9568.55,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250319
100,4500000445,00010,Material 80042,80042,47,AU,169.28,1,7956.16,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250320
100,4500000445,00020,Material 10175,10175,50,UN,422.24,1,21112.0,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250320
100,4500000446,00010,Material 10013,10013,36,UN,635.32,1,22871.52,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250321
100,4500000447,00010,Material 10092,10092,22,UN,631.69,1,13897.18,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250322
100,4500000447,00020,Material 10010,10010,1,UN,485.25,1,485.25,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250322
100,4500000447,00030,Material 30020,30020,1,L,706.6,1,706.6,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250322
100,4500000448,00010,Material 10015,10015,13,UN,726.41,1,9443.33,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250323
100,4500000448,00020,Material 10037,10037,16,UN,666.36,1,10661.76,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250323
100,4500000449,00010,Material 80015,80015,44,AU,501.55,1,22068.2,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250324
100,4500000449,00020,Material 10227,10227,47,UN,652.03,1,30645.41,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250324
100,4500000449,00030,Material 10014,10014,48,UN,423.75,1,20340.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250324
100,4500000450,00010,Material 10001,10001,16,UN,844.69,1,13515.04,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250325
100,4500000450,00020,Material 10000,10000,18,UN,719.93,1,12958.74,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250325
100,4500000450,00030,Material 10003,10003,20,UN,862.56,1,17251.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250325
100,4500000451,00010,Material 10223,10223,12,UN,706.24,1,8474.88,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250326
100,4500000451,00020,Material 10244,10244,46,UN,417.34,1,19197.64,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250326
100,4500000451,00030,Material 10003,10003,48,UN,293.78,1,14101.44,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250326
100,4500000451,00040,Material 10256,10256,28,UN,371.81,1,10410.68,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250326
100,4500000452,00010,Material 10259,10259,24,UN,711.78,1,17082.72,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250327
100,4500000452,00020,Material 10032,10032,17,UN,131.62,1,2237.54,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250327
100,4500000452,00030,Material 80009,80009,33,AU,425.43,1,14039.19,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250327
100,4500000452,00040,Material 10214,10214,14,UN,581.6,1,8142.4,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250327
100,4500000453,00010,Material 10062,10062,21,UN,472.39,1,9920.19,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250328
100,4500000453,00020,Material 10007,10007,30,UN,574.01,1,17220.3,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250328
100,4500000454,00010,Material 30049,30049,23,L,364.93,1,8393.39,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250329
100,4500000454,00020,Material 10247,10247,5,UN,322.53,1,1612.65,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250329
100,4500000454,00030,Material 80041,80041,18,AU,132.85,1,2391.3,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250329
100,4500000455,00010,Material 10295,10295,6,UN,718.96,1,4313.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250330
100,4500000455,00020,Material 30001,30001,48,L,282.59,1,13564.32,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250330
100,4500000456,00010,Material 10197,10197,26,UN,696.0,1,18096.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250331
100,4500000456,00020,Material 10201,10201,3,UN,471.6,1,1414.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250331
100,4500000456,00030,Material 10004,10004,33,UN,553.41,1,18262.53,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250331
100,4500000456,00040,Material 80028,80028,9,AU,489.59,1,4406.31,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250331
100,4500000457,00010,Material 10004,10004,9,UN,593.95,1,5345.55,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250401
100,4500000457,00020,Material 10003,10003,10,UN,481.21,1,4812.1,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250401
100,4500000457,00030,Material 10002,10002,10,UN,209.95,1,2099.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250401
100,4500000457,00040,Material 10000,10000,44,UN,689.84,1,30352.96,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250401
100,4500000458,00010,Material 80030,80030,34,AU,373.85,1,12710.9,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250402
100,4500000458,00020,Material 10141,10141,3,UN,96.28,1,288.84,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250402
100,4500000459,00010,Material 10083,10083,6,UN,242.71,1,1456.26,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250403
100,4500000459,00020,Material 10099,10099,6,UN,457.99,1,2747.94,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250403
100,4500000460,00010,Material 80042,80042,2,AU,350.36,1,700.72,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250404
100,4500000460,00020,Material 10256,10256,35,UN,292.54,1,10238.9,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250404
100,4500000460,00030,Material 10255,10255,21,UN,328.65,1,6901.65,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250404
100,4500000461,00010,Material 10098,10098,27,UN,506.46,1,13674.42,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250405
100,4500000461,00020,Material 10177,10177,30,UN,580.63,1,17418.9,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250405
100,4500000461,00030,Material 10108,10108,21,UN,104.64,1,2197.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250405
100,4500000462,00010,Material 10178,10178,26,UN,766.43,1,19927.18,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250406
100,4500000462,00020,Material 10221,10221,16,UN,542.79,1,8684.64,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250406
100,4500000462,00030,Material 10277,10277,46,UN,654.21,1,30093.66,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250406
100,4500000463,00010,Material 10167,10167,44,UN,340.31,1,14973.64,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250407
100,4500000463,00020,Material 30004,30004,8,L,500.0,1,4000.0,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250407
100,4500000464,00010,Material 80024,80024,31,AU,365.68,1,11336.08,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250408
100,4500000464,00020,Material 80003,80003,13,AU,345.0,1,4485.0,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250408
100,4500000464,00030,Material 10274,10274,19,UN,153.04,1,2907.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250408
100,4500000465,00010,Material 10046,10046,1,UN,148.34,1,148.34,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250409
100,4500000466,00010,Material 10004,10004,13,UN,455.02,1,5915.26,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250410
100,4500000466,00020,Material 10232,10232,11,UN,125.64,1,1382.04,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250410
100,4500000467,00010,Material 10087,10087,20,UN,661.63,1,13232.6,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250411
100,4500000467,00020,Material 10138,10138,27,UN,566.47,1,15294.69,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250411
100,4500000467,00030,Material 10018,10018,7,UN,343.01,1,2401.07,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250411
100,4500000467,00040,Material 10208,10208,14,UN,524.13,1,7337.82,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250411
100,4500000468,00010,Material 30024,30024,9,L,337.45,1,3037.05,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250412
100,4500000468,00020,Material 10123,10123,44,UN,453.84,1,19968.96,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250412
100,4500000469,00010,Material 10033,10033,44,UN,255.24,1,11230.56,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250413
100,4500000469,00020,Material 10031,10031,10,UN,713.11,1,7131.1,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250413
100,4500000469,00030,Material 10152,10152,13,UN,614.77,1,7992.01,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250413
100,4500000470,00010,Material 10094,10094,33,UN,90.58,1,2989.14,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250414
100,4500000470,00020,Material 80027,80027,37,AU,506.08,1,18724.96,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250414
100,4500000471,00010,Material 10044,10044,2,UN,730.47,1,1460.94,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250415
100,4500000471,00020,Material 10239,10239,31,UN,122.14,1,3786.34,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250415
100,4500000472,00010,Material 10243,10243,41,UN,532.3,1,21824.3,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250416
100,4500000472,00020,Material 10223,10223,23,UN,307.36,1,7069.28,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250416
100,4500000472,00030,Material 10203,10203,5,UN,378.18,1,1890.9,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250416
100,4500000472,00040,Material 10182,10182,31,UN,760.26,1,23568.06,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250416
100,4500000473,00010,Material 10199,10199,27,UN,370.99,1,10016.73,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250417
100,4500000473,00020,Material 80049,80049,16,AU,485.07,1,7761.12,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250417
100,4500000474,00010,Material 10071,10071,5,UN,309.31,1,1546.55,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250418
100,4500000475,00010,Material 10003,10003,40,UN,829.21,1,33168.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250419
100,4500000475,00020,Material 10004,10004,42,UN,856.79,1,35985.18,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250419
100,4500000476,00010,Material 10067,10067,39,UN,698.65,1,27247.35,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250420
100,4500000477,00010,Material 80006,80006,16,AU,475.52,1,7608.32,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250421
100,4500000477,00020,Material 10185,10185,21,UN,396.47,1,8325.87,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250421
100,4500000477,00030,Material 10147,10147,12,UN,113.21,1,1358.52,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250421
100,4500000478,00010,Material 80034,80034,47,AU,554.73,1,26072.31,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250422
100,4500000478,00020,Material 10045,10045,3,UN,52.89,1,158.67,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250422
100,4500000478,00030,Material 10128,10128,13,UN,345.41,1,4490.33,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250422
100,4500000478,00040,Material 10200,10200,18,UN,267.58,1,4816.44,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250422
100,4500000479,00010,Material 30003,30003,49,L,785.43,1,38486.07,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250423
100,4500000479,00020,Material 10003,10003,41,UN,92.28,1,3783.48,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250423
100,4500000480,00010,Material 80021,80021,33,AU,726.84,1,23985.72,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250424
100,4500000481,00010,Material 10096,10096,35,UN,612.96,1,21453.6,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250425
100,4500000481,00020,Material 10020,10020,1,UN,82.7,1,82.7,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250425
100,4500000482,00010,Material 80030,80030,31,AU,748.87,1,23214.97,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250426
100,4500000482,00020,Material 10145,10145,26,UN,327.26,1,8508.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250426
100,4500000482,00030,Material 10061,10061,31,UN,174.27,1,5402.37,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250426
100,4500000482,00040,Material 10158,10158,30,UN,540.67,1,16220.1,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250426
100,4500000483,00010,Material 10181,10181,42,UN,641.71,1,26951.82,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250427
100,4500000483,00020,Material 80043,80043,27,AU,691.75,1,18677.25,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250427
100,4500000483,00030,Material 10145,10145,50,UN,98.79,1,4939.5,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250427
100,4500000483,00040,Material 30033,30033,27,L,601.14,1,16230.78,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250427
100,4500000484,00010,Material 10263,10263,24,UN,131.17,1,3148.08,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250428
100,4500000485,00010,Material 10296,10296,27,UN,295.41,1,7976.07,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250429
100,4500000485,00020,Material 10006,10006,3,UN,639.23,1,1917.69,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250429
100,4500000485,00030,Material 30043,30043,15,L,579.0,1,8685.0,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250429
100,4500000486,00010,Material 10045,10045,1,UN,472.97,1,472.97,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250430
100,4500000486,00020,Material 10065,10065,21,UN,119.44,1,2508.24,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250430
100,4500000487,00010,Material 10117,10117,32,UN,347.37,1,11115.84,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250501
100,4500000487,00020,Material 10139,10139,5,UN,263.56,1,1317.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250501
100,4500000488,00010,Material 10249,10249,10,UN,184.2,1,1842.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250502
100,4500000488,00020,Material 10073,10073,8,UN,62.11,1,496.88,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250502
100,4500000489,00010,Material 80010,80010,41,AU,326.96,1,13405.36,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250503
100,4500000489,00020,Material 30016,30016,44,L,550.29,1,24212.76,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250503
100,4500000490,00010,Material 80046,80046,42,AU,550.71,1,23129.82,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250504
100,4500000490,00020,Material 10168,10168,13,UN,502.59,1,6533.67,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250504
100,4500000490,00030,Material 10239,10239,35,UN,750.37,1,26262.95,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250504
100,4500000490,00040,Material 80036,80036,19,AU,613.64,1,11659.16,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250504
100,4500000491,00010,Material 10155,10155,26,UN,373.21,1,9703.46,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250505
100,4500000491,00020,Material 10193,10193,39,UN,281.46,1,10976.94,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250505
100,4500000491,00030,Material 10113,10113,28,UN,746.96,1,20914.88,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250505
100,4500000492,00010,Material 80049,80049,48,AU,316.99,1,15215.52,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250506
100,4500000492,00020,Material 10008,10008,34,UN,295.23,1,10037.82,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250506
100,4500000493,00010,Material 10193,10193,25,UN,474.17,1,11854.25,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250507
100,4500000493,00020,Material 10074,10074,14,UN,655.4,1,9175.6,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250507
100,4500000494,00010,Material 30017,30017,27,L,741.36,1,20016.72,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250508
100,4500000494,00020,Material 30017,30017,39,L,583.7,1,22764.3,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250508
100,4500000494,00030,Material 10028,10028,47,UN,561.52,1,26391.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250508
100,4500000495,00010,Material 10213,10213,26,UN,129.02,1,3354.52,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250509
100,4500000495,00020,Material 10051,10051,20,UN,499.62,1,9992.4,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250509
100,4500000495,00030,Material 10197,10197,6,UN,460.13,1,2760.78,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250509
100,4500000495,00040,Material 10262,10262,26,UN,176.6,1,4591.6,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250509
100,4500000496,00010,Material 80009,80009,17,AU,717.12,1,12191.04,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250510
100,4500000496,00020,Material 10125,10125,44,UN,751.36,1,33059.84,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250510
100,4500000496,00030,Material 80032,80032,44,AU,731.81,1,32199.64,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250510
100,4500000497,00010,Material 80041,80041,20,AU,254.8,1,5096.0,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250511
100,4500000497,00020,Material 10287,10287,35,UN,220.89,1,7731.15,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250511
100,4500000498,00010,Material 10137,10137,31,UN,365.62,1,11334.22,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250512
100,4500000498,00020,Material 10069,10069,42,UN,674.43,1,28326.06,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250512
100,4500000499,00010,Material 10081,10081,2,UN,107.58,1,215.16,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250513
100,4500000499,00020,Material 10049,10049,33,UN,623.29,1,20568.57,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250513
100,4500000500,00010,Material 10001,10001,5,UN,895.37,1,4476.85,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250514
100,4500000500,00020,Material 10003,10003,41,UN,743.88,1,30499.08,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250514
100,4500000501,00010,Material 10093,10093,16,UN,141.64,1,2266.24,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250515
100,4500000502,00010,Material 80009,80009,2,AU,723.17,1,1446.34,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250516
100,4500000502,00020,Material 10050,10050,43,UN,629.96,1,27088.28,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250516
100,4500000502,00030,Material 80025,80025,21,AU,349.14,1,7331.94,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250516
100,4500000503,00010,Material 10237,10237,25,UN,701.61,1,17540.25,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250517
100,4500000504,00010,Material 10261,10261,50,UN,410.72,1,20536.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250518
100,4500000504,00020,Material 10037,10037,21,UN,263.51,1,5533.71,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250518
100,4500000505,00010,Material 30016,30016,45,L,464.34,1,20895.3,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250519
100,4500000506,00010,Material 10023,10023,40,UN,228.06,1,9122.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250520
100,4500000507,00010,Material 10091,10091,14,UN,175.8,1,2461.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250521
100,4500000508,00010,Material 10279,10279,15,UN,154.12,1,2311.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250522
100,4500000509,00010,Material 10083,10083,6,UN,215.18,1,1291.08,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250523
100,4500000510,00010,Material 10085,10085,25,UN,420.58,1,10514.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250524
100,4500000510,00020,Material 10051,10051,48,UN,618.09,1,29668.32,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250524
100,4500000511,00010,Material 30027,30027,9,L,764.81,1,6883.29,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250525
100,4500000511,00020,Material 10091,10091,21,UN,121.89,1,2559.69,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250525
100,4500000511,00030,Material 10259,10259,26,UN,706.0,1,18356.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250525
100,4500000511,00040,Material 10086,10086,28,UN,381.82,1,10690.96,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250525
100,4500000512,00010,Material 10106,10106,42,UN,692.85,1,29099.7,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250526
100,4500000512,00020,Material 80044,80044,1,AU,320.76,1,320.76,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250526
100,4500000512,00030,Material 10039,10039,39,UN,441.43,1,17215.77,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250526
100,4500000513,00010,Material 10001,10001,34,UN,244.59,1,8316.06,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250527
100,4500000513,00020,Material 10083,10083,36,UN,268.41,1,9662.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250527
100,4500000513,00030,Material 10228,10228,4,UN,224.51,1,898.04,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250527
100,4500000514,00010,Material 10012,10012,42,UN,387.13,1,16259.46,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250528
100,4500000514,00020,Material 80037,80037,19,AU,673.08,1,12788.52,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250528
100,4500000515,00010,Material 10003,10003,11,UN,469.1,1,5160.1,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250529
100,4500000515,00020,Material 10003,10003,16,UN,896.87,1,14349.92,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250529
100,4500000516,00010,Material 10005,10005,24,UN,130.96,1,3143.04,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250530
100,4500000516,00020,Material 10080,10080,5,UN,669.81,1,3349.05,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250530
100,4500000517,00010,Material 10186,10186,2,UN,184.08,1,368.16,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250531
100,4500000518,00010,Material 10039,10039,47,UN,116.54,1,5477.38,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250601
100,4500000518,00020,Material 80042,80042,26,AU,253.64,1,6594.64,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250601
