MANDT,BUKRS,BELNR,GJAHR,BUZEI,BSCHL,HKONT,DMBTR,KOSTL
100,3000,100003932,2024,2,01,10019,360529.71,
100,3000,100003933,2024,1,50,800000,771014.79,
100,3000,100003933,2024,2,01,10018,771014.79,
100,3000,100003934,2024,1,50,800000,603332.52,
100,3000,100003934,2024,2,01,10042,603332.52,
100,3000,100003935,2024,1,50,800000,256769.80000000002,
100,3000,100003935,2024,2,01,10005,256769.80000000002,
100,1000,100003936,2024,1,50,410000,626.09,
100,1000,100003936,2024,2,01,INTERNAL,626.09,
100,1000,100003937,2024,1,50,410000,1472.78,
100,1000,100003937,2024,2,01,INTERNAL,1472.78,
100,1000,100003938,2024,1,50,410000,1638.64,
100,1000,100003938,2024,2,01,INTERNAL,1638.64,
100,1000,100003939,2024,1,50,410000,1880.99,
100,1000,100003939,2024,2,01,INTERNAL,1880.99,
100,1000,100003940,2024,1,50,410000,721.14,
100,1000,100003940,2024,2,01,INTERNAL,721.14,
100,1000,100003941,2024,1,50,410000,1234.59,
100,1000,100003941,2024,2,01,INTERNAL,1234.59,
100,2000,100003942,2024,1,40,400000,15522.380000000001,LAB100
100,2000,100003942,2024,2,31,50024,15522.380000000001,
100,2000,100003943,2024,1,40,400000,196901.78999999998,LAB100
100,2000,100003943,2024,2,31,50010,196901.78999999998,
100,1000,100003944,2024,1,40,400000,5519.6,MANT300
100,1000,100003944,2024,2,31,50010,5519.6,
100,2000,100003945,2024,1,40,400000,62141.99,LOG100
100,2000,100003945,2024,2,31,50045,62141.99,
100,3000,100003946,2024,1,50,800000,956228.1699999999,
100,3000,100003946,2024,2,01,10043,956228.1699999999,
100,3000,100003947,2024,1,50,800000,843478.16,
100,3000,100003947,2024,2,01,10044,843478.16,
100,1000,100003948,2024,1,50,410000,1232.58,
100,1000,100003948,2024,2,01,INTERNAL,1232.58,
100,1000,100003949,2024,1,50,410000,897.45,
100,1000,100003949,2024,2,01,INTERNAL,897.45,
100,1000,100003950,2024,1,50,410000,1949.28,
100,1000,100003950,2024,2,01,INTERNAL,1949.28,
100,1000,100003951,2024,1,50,410000,1419.91,
100,1000,100003951,2024,2,01,INTERNAL,1419.91,
100,1000,100003952,2024,1,50,410000,930.28,
100,1000,100003952,2024,2,01,INTERNAL,930.28,
100,1000,100003953,2024,1,50,410000,1911.42,
100,1000,100003953,2024,2,01,INTERNAL,1911.42,
100,2000,100003954,2024,1,40,400000,83734.0,LOG100
100,2000,100003954,2024,2,31,50010,83734.0,
100,2000,100003955,2024,1,40,400000,62441.64000000001,LAB300
100,2000,100003955,2024,2,31,50010,62441.64000000001,
100,1000,100003956,2024,1,40,400000,55345.01,MANT100
100,1000,100003956,2024,2,31,50010,55345.01,
100,1000,100003957,2024,1,40,400000,69174.84,MANT200
100,1000,100003957,2024,2,31,50010,69174.84,
100,1000,100003958,2024,1,40,400000,60984.479999999996,MANT300
100,1000,100003958,2024,2,31,50190,60984.479999999996,
100,1000,100003959,2024,1,40,400000,79954.84,MIN100
100,1000,100003959,2024,2,31,50010,79954.84,
100,3000,100003960,2024,1,50,800000,953559.0,
100,3000,100003960,2024,2,01,10016,953559.0,
100,1000,100003961,2024,1,50,410000,1498.51,
100,1000,100003961,2024,2,01,INTERNAL,1498.51,
100,1000,100003962,2024,1,50,410000,616.69,
100,1000,100003962,2024,2,01,INTERNAL,616.69,
100,1000,100003963,2024,1,50,410000,1534.15,
100,1000,100003963,2024,2,01,INTERNAL,1534.15,
100,1000,100003964,2024,1,50,410000,1252.8,
100,1000,100003964,2024,2,01,INTERNAL,1252.8,
100,2000,100003965,2024,1,40,400000,3934.98,LAB300
100,2000,100003965,2024,2,31,50041,3934.98,
100,1000,100003966,2024,1,40,400000,13660.740000000002,PLAN100
100,1000,100003966,2024,2,31,50229,13660.740000000002,
100,2000,100003967,2024,1,40,400000,70955.20000000001,LAB300
100,2000,100003967,2024,2,31,50143,70955.20000000001,
100,1000,100003968,2024,1,40,400000,37197.22,MIN100
100,1000,100003968,2024,2,31,50175,37197.22,
100,1000,100003969,2024,1,40,400000,42463.62,MIN200
100,1000,100003969,2024,2,31,50095,42463.62,
100,2000,100003970,2024,1,40,400000,7542.36,LOG100
100,2000,100003970,2024,2,31,50010,7542.36,
100,3000,100003971,2024,1,50,800000,1314906.22,
100,3000,100003971,2024,2,01,10019,1314906.22,
100,1000,100003972,2024,1,50,410000,1610.97,
100,1000,100003972,2024,2,01,INTERNAL,1610.97,
100,1000,100003973,2024,1,50,410000,751.49,
100,1000,100003973,2024,2,01,INTERNAL,751.49,
100,2000,100003974,2024,1,40,400000,10589.88,LAB200
100,2000,100003974,2024,2,31,50065,10589.88,
100,1000,100003975,2024,1,40,400000,52551.3,MANT300
100,1000,100003975,2024,2,31,50010,52551.3,
100,1000,100003976,2024,1,40,400000,18053.4,MANT300
100,1000,100003976,2024,2,31,50208,18053.4,
100,2000,100003977,2024,1,40,400000,120217.01000000001,REF200
100,2000,100003977,2024,2,31,50010,120217.01000000001,
100,2000,100003978,2024,1,40,400000,16865.41,LOG300
100,2000,100003978,2024,2,31,50167,16865.41,
100,3000,100003979,2024,1,50,800000,786658.1799999999,
100,3000,100003979,2024,2,01,10021,786658.1799999999,
100,3000,100003980,2024,1,50,800000,558729.2,
100,3000,100003980,2024,2,01,10034,558729.2,
100,3000,100003981,2024,1,50,800000,198234.0,
100,3000,100003981,2024,2,01,10034,198234.0,
100,3000,100003982,2024,1,50,800000,397185.39,
100,3000,100003982,2024,2,01,10012,397185.39,
100,1000,100003983,2024,1,50,410000,967.64,
100,1000,100003983,2024,2,01,INTERNAL,967.64,
100,1000,100003984,2024,1,50,410000,654.19,
100,1000,100003984,2024,2,01,INTERNAL,654.19,
100,1000,100003985,2024,1,50,410000,1814.45,
100,1000,100003985,2024,2,01,INTERNAL,1814.45,
100,2000,100003986,2024,1,40,400000,35654.88,REF300
100,2000,100003986,2024,2,31,50123,35654.88,
100,1000,100003987,2024,1,40,400000,29912.899999999998,MANT100
100,1000,100003987,2024,2,31,50079,29912.899999999998,
100,1000,100003988,2024,1,40,400000,2320.38,PLAN200
100,1000,100003988,2024,2,31,50164,2320.38,
100,1000,100003989,2024,1,40,400000,17061.6,PLAN300
100,1000,100003989,2024,2,31,50051,17061.6,
100,2000,100003990,2024,1,40,400000,39359.17,LAB200
100,2000,100003990,2024,2,31,50160,39359.17,
100,1000,100003991,2024,1,40,400000,20359.890000000003,MANT200
100,1000,100003991,2024,2,31,50094,20359.890000000003,
100,3000,100003992,2024,1,50,800000,456526.66,
100,3000,100003992,2024,2,01,10009,456526.66,
100,3000,100003993,2024,1,50,800000,648736.3999999999,
100,3000,100003993,2024,2,01,10039,648736.3999999999,
100,3000,100003994,2024,1,50,800000,1183050.47,
100,3000,100003994,2024,2,01,10044,1183050.47,
100,1000,100003995,2024,1,50,410000,1700.09,
100,1000,100003995,2024,2,01,INTERNAL,1700.09,
100,1000,100003996,2024,1,50,410000,1106.75,
100,1000,100003996,2024,2,01,INTERNAL,1106.75,
100,1000,100003997,2024,1,50,410000,1126.1,
100,1000,100003997,2024,2,01,INTERNAL,1126.1,
100,1000,100003998,2024,1,40,400000,28392.32,PLAN100
100,1000,100003998,2024,2,31,50010,28392.32,
100,1000,100003999,2024,1,40,400000,23113.47,MIN300
100,1000,100003999,2024,2,31,50195,23113.47,
100,2000,100004000,2024,1,40,400000,37473.56,LOG200
100,2000,100004000,2024,2,31,50067,37473.56,
100,1000,100004001,2024,1,40,400000,98345.5,MANT200
100,1000,100004001,2024,2,31,50010,98345.5,
100,2000,100004002,2024,1,40,400000,98176.76,REF100
100,2000,100004002,2024,2,31,50010,98176.76,
100,1000,100004003,2024,1,40,400000,17743.16,MANT200
100,1000,100004003,2024,2,31,50264,17743.16,
100,3000,100004004,2024,1,50,800000,1225368.56,
100,3000,100004004,2024,2,01,10025,1225368.56,
100,3000,100004005,2024,1,50,800000,856113.56,
100,3000,100004005,2024,2,01,10037,856113.56,
100,3000,100004006,2024,1,50,800000,1231592.1,
100,3000,100004006,2024,2,01,10024,1231592.1,
100,3000,100004007,2024,1,50,800000,1252461.9300000002,
100,3000,100004007,2024,2,01,10033,1252461.9300000002,
100,1000,100004008,2024,1,50,410000,22943.09,
100,1000,100004008,2024,2,01,INTERNAL,22943.09,
100,1000,100004009,2024,1,50,410000,1765.02,
100,1000,100004009,2024,2,01,INTERNAL,1765.02,
100,1000,100004010,2024,1,50,410000,1827.08,
100,1000,100004010,2024,2,01,INTERNAL,1827.08,
100,1000,100004011,2024,1,40,400000,54547.49,MIN100
100,1000,100004011,2024,2,31,50004,54547.49,
100,1000,100004012,2024,1,40,400000,58158.020000000004,PLAN300
100,1000,100004012,2024,2,31,50106,58158.020000000004,
100,3000,100004013,2024,1,50,800000,575773.94,
100,3000,100004013,2024,2,01,10045,575773.94,
100,3000,100004014,2024,1,50,800000,305294.5,
100,3000,100004014,2024,2,01,10036,305294.5,
100,1000,100004015,2024,1,50,410000,1037.61,
100,1000,100004015,2024,2,01,INTERNAL,1037.61,
100,1000,100004016,2024,1,50,410000,1935.97,
100,1000,100004016,2024,2,01,INTERNAL,1935.97,
100,1000,100004017,2024,1,50,410000,1211.35,
100,1000,100004017,2024,2,01,INTERNAL,1211.35,
100,2000,100004018,2024,1,40,400000,57655.369999999995,LAB300
100,2000,100004018,2024,2,31,50064,57655.369999999995,
100,2000,100004019,2024,1,40,400000,46550.6,REF300
100,2000,100004019,2024,2,31,50076,46550.6,
100,3000,100004020,2024,1,50,800000,510980.58,
100,3000,100004020,2024,2,01,10045,510980.58,
100,3000,100004021,2024,1,50,800000,710247.15,
100,3000,100004021,2024,2,01,10015,710247.15,
100,1000,100004022,2024,1,50,410000,1913.18,
100,1000,100004022,2024,2,01,INTERNAL,1913.18,
100,1000,100004023,2024,1,50,410000,1227.44,
100,1000,100004023,2024,2,01,INTERNAL,1227.44,
100,1000,100004024,2024,1,50,410000,1458.71,
100,1000,100004024,2024,2,01,INTERNAL,1458.71,
100,1000,100004025,2024,1,50,410000,527.71,
100,1000,100004025,2024,2,01,INTERNAL,527.71,
100,1000,100004026,2024,1,50,410000,917.81,
100,1000,100004026,2024,2,01,INTERNAL,917.81,
100,1000,100004027,2024,1,50,410000,828.22,
100,1000,100004027,2024,2,01,INTERNAL,828.22,
100,2000,100004028,2024,1,40,400000,38173.18,REF300
100,2000,100004028,2024,2,31,50294,38173.18,
100,2000,100004029,2024,1,40,400000,150331.13999999998,REF200
100,2000,100004029,2024,2,31,50010,150331.13999999998,
100,1000,100004030,2024,1,40,400000,32303.54,MIN200
100,1000,100004030,2024,2,31,50252,32303.54,
100,2000,100004031,2024,1,40,400000,29097.859999999997,LAB300
100,2000,100004031,2024,2,31,50218,29097.859999999997,
100,3000,100004032,2024,1,50,800000,367333.56,
100,3000,100004032,2024,2,01,10003,367333.56,
100,3000,100004033,2024,1,50,800000,973596.52,
100,3000,100004033,2024,2,01,10005,973596.52,
100,1000,100004034,2024,1,50,410000,16106.19,
100,1000,100004034,2024,2,01,INTERNAL,16106.19,
100,1000,100004035,2024,1,50,410000,1400.3,
100,1000,100004035,2024,2,01,INTERNAL,1400.3,
100,1000,100004036,2024,1,50,410000,1072.36,
100,1000,100004036,2024,2,01,INTERNAL,1072.36,
100,1000,100004037,2024,1,50,410000,573.23,
100,1000,100004037,2024,2,01,INTERNAL,573.23,
100,2000,100004038,2024,1,40,400000,25677.96,LAB200
100,2000,100004038,2024,2,31,50025,25677.96,
100,1000,100004039,2024,1,40,400000,21290.769999999997,PLAN300
100,1000,100004039,2024,2,31,50100,21290.769999999997,
100,2000,100004040,2024,1,40,400000,5164.11,LOG100
100,2000,100004040,2024,2,31,50248,5164.11,
100,1000,100004041,2024,1,40,400000,66283.63,PLAN100
100,1000,100004041,2024,2,31,50010,66283.63,
100,1000,100004042,2024,1,40,400000,18705.64,MIN300
100,1000,100004042,2024,2,31,50024,18705.64,
100,2000,100004043,2024,1,40,400000,46924.5,LAB100
100,2000,100004043,2024,2,31,50078,46924.5,
100,3000,100004044,2024,1,50,800000,733659.95,
100,3000,100004044,2024,2,01,10001,733659.95,
100,3000,100004045,2024,1,50,800000,882442.3899999999,
100,3000,100004045,2024,2,01,10010,882442.3899999999,
100,1000,100004046,2024,1,50,410000,1093.14,
100,1000,100004046,2024,2,01,INTERNAL,1093.14,
100,1000,100004047,2024,1,50,410000,1341.77,
100,1000,100004047,2024,2,01,INTERNAL,1341.77,
100,1000,100004048,2024,1,50,410000,1748.29,
100,1000,100004048,2024,2,01,INTERNAL,1748.29,
100,1000,100004049,2024,1,50,410000,1745.2,
100,1000,100004049,2024,2,01,INTERNAL,1745.2,
100,1000,100004050,2024,1,50,410000,1499.46,
100,1000,100004050,2024,2,01,INTERNAL,1499.46,
100,1000,100004051,2024,1,50,410000,1545.45,
100,1000,100004051,2024,2,01,INTERNAL,1545.45,
100,1000,100004052,2024,1,40,400000,34516.84,MANT300
100,1000,100004052,2024,2,31,50191,34516.84,
100,1000,100004053,2024,1,40,400000,60350.48000000001,PLAN200
100,1000,100004053,2024,2,31,50219,60350.48000000001,
100,3000,100004054,2024,1,50,800000,1224690.7999999998,
100,3000,100004054,2024,2,01,10028,1224690.7999999998,
100,3000,100004055,2024,1,50,800000,378930.17000000004,
100,3000,100004055,2024,2,01,10030,378930.17000000004,
100,3000,100004056,2024,1,50,800000,953250.5800000001,
100,3000,100004056,2024,2,01,10039,953250.5800000001,
100,1000,100004057,2024,1,50,410000,29014.99,
100,1000,100004057,2024,2,01,INTERNAL,29014.99,
100,1000,100004058,2024,1,50,410000,504.01,
100,1000,100004058,2024,2,01,INTERNAL,504.01,
100,1000,100004059,2024,1,50,410000,898.45,
100,1000,100004059,2024,2,01,INTERNAL,898.45,
100,1000,100004060,2024,1,50,410000,1787.89,
100,1000,100004060,2024,2,01,INTERNAL,1787.89,
100,1000,100004061,2024,1,50,410000,1230.32,
100,1000,100004061,2024,2,01,INTERNAL,1230.32,
100,1000,100004062,2024,1,50,410000,861.49,
100,1000,100004062,2024,2,01,INTERNAL,861.49,
100,2000,100004063,2024,1,40,400000,73677.68000000001,LAB200
100,2000,100004063,2024,2,31,50010,73677.68000000001,
100,1000,100004064,2024,1,40,400000,38739.66,PLAN200
100,1000,100004064,2024,2,31,50134,38739.66,
100,3000,100004065,2024,1,50,800000,989755.8899999999,
100,3000,100004065,2024,2,01,10006,989755.8899999999,
100,3000,100004066,2024,1,50,800000,1007359.2000000001,
100,3000,100004066,2024,2,01,10042,1007359.2000000001,
100,3000,100004067,2024,1,50,800000,444412.16,
100,3000,100004067,2024,2,01,10022,444412.16,
100,1000,100004068,2024,1,50,410000,1043.19,
100,1000,100004068,2024,2,01,INTERNAL,1043.19,
100,1000,100004069,2024,1,50,410000,646.58,
100,1000,100004069,2024,2,01,INTERNAL,646.58,
100,1000,100004070,2024,1,50,410000,1103.68,
100,1000,100004070,2024,2,01,INTERNAL,1103.68,
100,1000,100004071,2024,1,50,410000,1681.12,
100,1000,100004071,2024,2,01,INTERNAL,1681.12,
100,1000,100004072,2024,1,50,410000,1660.12,
100,1000,100004072,2024,2,01,INTERNAL,1660.12,
100,1000,100004073,2024,1,50,410000,1442.1,
100,1000,100004073,2024,2,01,INTERNAL,1442.1,
100,1000,100004074,2024,1,40,400000,33647.799999999996,MANT200
100,1000,100004074,2024,2,31,50122,33647.799999999996,
100,1000,100004075,2024,1,40,400000,57093.200000000004,MANT200
100,1000,100004075,2024,2,31,50128,57093.200000000004,
100,3000,100004076,2024,1,50,800000,1266723.1600000001,
100,3000,100004076,2024,2,01,10035,1266723.1600000001,
100,1000,100004077,2024,1,50,410000,1570.83,
100,1000,100004077,2024,2,01,INTERNAL,1570.83,
100,1000,100004078,2024,1,50,410000,555.62,
100,1000,100004078,2024,2,01,INTERNAL,555.62,
100,1000,100004079,2024,1,50,410000,538.1,
100,1000,100004079,2024,2,01,INTERNAL,538.1,
100,1000,100004080,2024,1,50,410000,1736.97,
100,1000,100004080,2024,2,01,INTERNAL,1736.97,
100,1000,100004081,2024,1,50,410000,528.94,
100,1000,100004081,2024,2,01,INTERNAL,528.94,
100,2000,100004082,2024,1,40,400000,2651.25,REF100
100,2000,100004082,2024,2,31,50015,2651.25,
100,2000,100004083,2024,1,40,400000,13102.6,REF300
100,2000,100004083,2024,2,31,50138,13102.6,
100,2000,100004084,2024,1,40,400000,21518.8,LAB300
100,2000,100004084,2024,2,31,50010,21518.8,
100,1000,100004085,2024,1,40,400000,41353.68,PLAN100
100,1000,100004085,2024,2,31,50299,41353.68,
100,1000,100004086,2024,1,40,400000,21582.75,MANT100
100,1000,100004086,2024,2,31,50232,21582.75,
100,3000,100004087,2024,1,50,800000,492862.58,
100,3000,100004087,2024,2,01,10022,492862.58,
100,3000,100004088,2024,1,50,800000,666620.86,
100,3000,100004088,2024,2,01,10017,666620.86,
100,1000,100004089,2024,1,50,410000,18644.27,
100,1000,100004089,2024,2,01,INTERNAL,18644.27,
100,1000,100004090,2024,1,50,410000,1884.33,
100,1000,100004090,2024,2,01,INTERNAL,1884.33,
100,1000,100004091,2024,1,50,410000,1219.68,
100,1000,100004091,2024,2,01,INTERNAL,1219.68,
100,1000,100004092,2024,1,50,410000,1590.77,
100,1000,100004092,2024,2,01,INTERNAL,1590.77,
100,1000,100004093,2024,1,50,410000,1162.44,
100,1000,100004093,2024,2,01,INTERNAL,1162.44,
100,2000,100004094,2024,1,40,400000,35079.14,LOG200
100,2000,100004094,2024,2,31,50011,35079.14,
100,1000,100004095,2024,1,40,400000,18520.120000000003,PLAN100
100,1000,100004095,2024,2,31,50223,18520.120000000003,
100,3000,100004096,2024,1,50,800000,739724.97,
100,3000,100004096,2024,2,01,10046,739724.97,
100,3000,100004097,2024,1,50,800000,826781.3200000001,
100,3000,100004097,2024,2,01,10048,826781.3200000001,
100,1000,100004098,2024,1,50,410000,27334.74,
100,1000,100004098,2024,2,01,INTERNAL,27334.74,
100,1000,100004099,2024,1,50,410000,623.91,
100,1000,100004099,2024,2,01,INTERNAL,623.91,
100,1000,100004100,2024,1,50,410000,1378.37,
100,1000,100004100,2024,2,01,INTERNAL,1378.37,
100,1000,100004101,2024,1,50,410000,1319.83,
100,1000,100004101,2024,2,01,INTERNAL,1319.83,
100,2000,100004102,2024,1,40,400000,62906.21000000001,LAB300
100,2000,100004102,2024,2,31,50156,62906.21000000001,
100,2000,100004103,2024,1,40,400000,11725.92,LOG300
100,2000,100004103,2024,2,31,50010,11725.92,
100,2000,100004104,2024,1,40,400000,124884.03,LAB100
100,2000,100004104,2024,2,31,50010,124884.03,
100,3000,100004105,2024,1,50,800000,935664.9199999999,
100,3000,100004105,2024,2,01,10046,935664.9199999999,
100,3000,100004106,2024,1,50,800000,614857.75,
100,3000,100004106,2024,2,01,10005,614857.75,
100,3000,100004107,2024,1,50,800000,370138.85000000003,
100,3000,100004107,2024,2,01,10015,370138.85000000003,
100,3000,100004108,2024,1,50,800000,291181.38,
100,3000,100004108,2024,2,01,10003,291181.38,
100,1000,100004109,2024,1,50,410000,13911.9,
100,1000,100004109,2024,2,01,INTERNAL,13911.9,
100,1000,100004110,2024,1,50,410000,1222.52,
100,1000,100004110,2024,2,01,INTERNAL,1222.52,
100,1000,100004111,2024,1,50,410000,1092.34,
100,1000,100004111,2024,2,01,INTERNAL,1092.34,
100,1000,100004112,2024,1,50,410000,1203.07,
100,1000,100004112,2024,2,01,INTERNAL,1203.07,
100,1000,100004113,2024,1,50,410000,569.31,
100,1000,100004113,2024,2,01,INTERNAL,569.31,
100,1000,100004114,2024,1,50,410000,515.85,
100,1000,100004114,2024,2,01,INTERNAL,515.85,
100,1000,100004115,2024,1,50,410000,1492.1,
100,1000,100004115,2024,2,01,INTERNAL,1492.1,
100,2000,100004116,2024,1,40,400000,63987.24,LOG200
100,2000,100004116,2024,2,31,50010,63987.24,
100,2000,100004117,2024,1,40,400000,26477.019999999997,LOG100
100,2000,100004117,2024,2,31,50033,26477.019999999997,
100,1000,100004118,2024,1,40,400000,54609.600000000006,PLAN200
100,1000,100004118,2024,2,31,50010,54609.600000000006,
100,2000,100004119,2024,1,40,400000,2454.3,LAB100
100,2000,100004119,2024,2,31,50010,2454.3,
100,1000,100004120,2024,1,40,400000,27365.28,PLAN200
100,1000,100004120,2024,2,31,50128,27365.28,
100,3000,100004121,2024,1,50,800000,1173257.16,
100,3000,100004121,2024,2,01,10014,1173257.16,
100,1000,100004122,2024,1,50,410000,21173.06,
100,1000,100004122,2024,2,01,INTERNAL,21173.06,
100,1000,100004123,2024,1,50,410000,781.74,
100,1000,100004123,2024,2,01,INTERNAL,781.74,
100,1000,100004124,2024,1,50,410000,713.3,
100,1000,100004124,2024,2,01,INTERNAL,713.3,
100,2000,100004125,2024,1,40,400000,24166.39,LAB300
100,2000,100004125,2024,2,31,50236,24166.39,
100,1000,100004126,2024,1,40,400000,6312.33,PLAN300
100,1000,100004126,2024,2,31,50001,6312.33,
100,2000,100004127,2024,1,40,400000,8733.27,LAB300
100,2000,100004127,2024,2,31,50141,8733.27,
100,1000,100004128,2024,1,40,400000,29845.59,MANT100
100,1000,100004128,2024,2,31,50152,29845.59,
100,2000,100004129,2024,1,40,400000,34602.68000000001,REF300
100,2000,100004129,2024,2,31,50245,34602.68000000001,
100,3000,100004130,2024,1,50,800000,337097.67000000004,
100,3000,100004130,2024,2,01,10019,337097.67000000004,
100,1000,100004131,2024,1,50,410000,17352.87,
100,1000,100004131,2024,2,01,INTERNAL,17352.87,
100,1000,100004132,2024,1,50,410000,1374.36,
100,1000,100004132,2024,2,01,INTERNAL,1374.36,
100,1000,100004133,2024,1,50,410000,1349.39,
100,1000,100004133,2024,2,01,INTERNAL,1349.39,
100,1000,100004134,2024,1,50,410000,1897.6,
100,1000,100004134,2024,2,01,INTERNAL,1897.6,
100,2000,100004135,2024,1,40,400000,119292.5,LAB200
100,2000,100004135,2024,2,31,50010,119292.5,
100,2000,100004136,2024,1,40,400000,21688.94,LAB100
100,2000,100004136,2024,2,31,50010,21688.94,
100,2000,100004137,2024,1,40,400000,151773.06,REF100
100,2000,100004137,2024,2,31,50010,151773.06,
