MANDT,EBELN,EBELP,MATNR,WERKS,MENGE,NETPR,BRTWR
100,4500002350,10,30049,2000,24,232.6,5582.4
100,4500002350,20,10192,2000,33,416.13,13732.289999999999
100,4500002351,10,10049,1000,35,736.08,25762.800000000003
100,4500002351,20,80025,1000,19,719.03,13661.57
100,4500002351,30,30036,1000,4,786.68,3146.72
100,4500002351,40,80027,1000,1,377.76,377.76
100,4500002352,10,10123,2000,46,616.43,28355.78
100,4500002352,20,10288,2000,15,765.99,11489.85
100,4500002352,30,30037,2000,1,257.49,257.49
100,4500002353,10,10000,1000,46,450.26,20711.96
100,4500002353,20,30006,1000,41,422.37,17317.170000000002
100,4500002353,30,10019,1000,25,256.94,6423.5
100,4500002353,40,80049,1000,16,402.73,6443.68
100,4500002354,10,80012,2000,4,526.59,2106.36
100,4500002354,20,10161,2000,48,465.84,22360.32
100,4500002354,30,10124,2000,4,247.1,988.4
100,4500002354,40,10007,2000,9,416.43,3747.87
100,4500002355,10,10217,1000,17,326.25,5546.25
100,4500002355,20,10096,1000,1,564.22,564.22
100,4500002355,30,30043,1000,4,290.48,1161.92
100,4500002355,40,80022,1000,4,722.83,2891.32
100,4500002356,10,10041,1000,6,650.73,3904.38
100,4500002356,20,10283,1000,33,405.49,13381.17
100,4500002356,30,30039,1000,50,309.14,15457.0
100,4500002356,40,30018,1000,24,141.56,3397.44
100,4500002357,10,10183,2000,48,119.44,5733.12
100,4500002358,10,30015,1000,1,419.46,419.46
100,4500002359,10,10169,2000,28,485.36,13590.08
100,4500002360,10,10041,2000,10,276.25,2762.5
100,4500002360,20,10063,2000,14,407.89,5710.46
100,4500002360,30,80012,2000,20,511.74,10234.8
100,4500002360,40,10070,2000,42,284.7,11957.4
100,4500002361,10,10296,1000,19,702.23,13342.37
100,4500002361,20,10220,1000,20,205.67,4113.4
100,4500002361,30,10218,1000,23,558.49,12845.27
100,4500002361,40,10099,1000,6,543.34,3260.04
100,4500002362,10,10282,2000,49,138.01,6762.49
100,4500002362,20,10016,2000,49,457.29,22407.210000000003
100,4500002362,30,10163,2000,7,737.11,5159.77
100,4500002362,40,10195,2000,45,224.53,10103.85
100,4500002363,10,10263,2000,20,400.48,8009.6
100,4500002363,20,10255,2000,42,164.62,6914.04
100,4500002363,30,10021,2000,48,170.14,8166.719999999999
100,4500002363,40,10161,2000,31,600.27,18608.37
100,4500002364,10,10257,2000,2,317.69,635.38
100,4500002364,20,10248,2000,13,447.44,5816.72
100,4500002364,30,10284,2000,50,444.4,22220.0
100,4500002364,40,10075,2000,13,192.43,2501.59
100,4500002365,10,80011,2000,38,456.51,17347.38
100,4500002366,10,80023,2000,44,400.03,17601.32
100,4500002367,10,10001,2000,37,430.26,15919.619999999999
100,4500002368,10,10270,1000,44,180.4,7937.6
100,4500002368,20,80032,1000,42,101.02,4242.84
100,4500002368,30,10216,1000,35,760.58,26620.300000000003
100,4500002368,40,10198,1000,1,60.33,60.33
100,4500002369,10,80009,2000,29,56.29,1632.41
100,4500002369,20,10063,2000,3,468.21,1404.6299999999999
100,4500002369,30,10271,2000,14,248.3,3476.2000000000003
100,4500002369,40,30021,2000,1,513.35,513.35
100,4500002370,10,10282,2000,37,83.39,3085.43
100,4500002370,20,10139,2000,35,235.01,8225.35
100,4500002370,30,10130,2000,27,725.05,19576.35
100,4500002370,40,10162,2000,35,332.86,11650.1
100,4500002371,10,10093,1000,7,212.41,1486.87
100,4500002372,10,10224,1000,7,145.04,1015.28
100,4500002372,20,30026,1000,34,445.63,15151.42
100,4500002373,10,10163,2000,32,455.38,14572.16
100,4500002373,20,80025,2000,7,226.2,1583.3999999999999
100,4500002373,30,30025,2000,29,200.21,5806.09
100,4500002374,10,10244,2000,43,303.67,13057.810000000001
100,4500002375,10,30019,2000,17,234.69,3989.73
100,4500002375,20,10056,2000,32,782.02,25024.64
100,4500002375,30,10081,2000,29,219.52,6366.08
100,4500002376,10,10222,2000,9,74.02,666.18
100,4500002376,20,10158,2000,1,741.19,741.19
100,4500002376,30,10225,2000,34,255.68,8693.12
100,4500002376,40,10205,2000,17,722.66,12285.22
100,4500002377,10,10150,2000,27,777.89,21003.03
100,4500002377,20,10071,2000,8,499.92,3999.36
100,4500002377,30,30007,2000,32,433.25,13864.0
100,4500002377,40,10162,2000,28,307.21,8601.88
100,4500002378,10,80043,1000,35,444.21,15547.349999999999
100,4500002378,20,10121,1000,40,151.22,6048.8
100,4500002378,30,10103,1000,35,549.81,19243.35
100,4500002378,40,80010,1000,34,342.71,11652.14
100,4500002379,10,80032,2000,33,604.73,19956.09
100,4500002379,20,10095,2000,37,359.21,13290.769999999999
100,4500002379,30,10220,2000,6,95.3,571.8
100,4500002379,40,10184,2000,26,329.69,8571.94
100,4500002380,10,10102,1000,32,538.87,17243.84
100,4500002380,20,10040,1000,46,279.05,12836.300000000001
100,4500002380,30,30045,1000,38,170.7,6486.599999999999
100,4500002381,10,10002,2000,42,349.09,14661.779999999999
100,4500002381,20,10026,2000,47,107.86,5069.42
100,4500002381,30,10219,2000,27,696.33,18800.91
100,4500002382,10,10038,1000,19,503.65,9569.35
100,4500002382,20,10018,1000,37,730.31,27021.469999999998
100,4500002382,30,10042,1000,1,85.22,85.22
100,4500002382,40,10054,1000,28,344.17,9636.76
100,4500002383,10,10080,1000,7,358.75,2511.25
100,4500002383,20,10203,1000,24,665.72,15977.28
100,4500002384,10,10030,1000,41,449.16,18415.56
100,4500002384,20,80041,1000,26,613.26,15944.76
100,4500002384,30,10033,1000,8,660.32,5282.56
100,4500002384,40,10047,1000,14,551.71,7723.9400000000005
100,4500002385,10,10017,1000,2,355.36,710.72
100,4500002385,20,10090,1000,10,784.06,7840.599999999999
100,4500002385,30,10215,1000,17,233.9,3976.3
100,4500002386,10,10050,1000,26,742.72,19310.72
100,4500002387,10,80021,1000,9,502.32,4520.88
100,4500002387,20,10253,1000,30,578.68,17360.399999999998
100,4500002388,10,30047,2000,46,781.45,35946.700000000004
100,4500002388,20,80003,2000,45,281.81,12681.45
100,4500002389,10,30012,2000,4,271.2,1084.8
100,4500002389,20,10241,2000,30,147.11,4413.3
100,4500002389,30,80025,2000,41,623.39,25558.989999999998
100,4500002390,10,80038,2000,50,271.86,13593.0
100,4500002390,20,10288,2000,1,357.55,357.55
100,4500002391,10,10286,1000,19,268.68,5104.92
100,4500002391,20,10088,1000,40,430.9,17236.0
100,4500002391,30,10296,1000,37,235.72,8721.64
100,4500002391,40,10194,1000,41,244.76,10035.16
100,4500002392,10,10179,2000,8,537.99,4303.92
100,4500002392,20,30044,2000,15,265.12,3976.8
100,4500002392,30,10135,2000,18,91.91,1654.3799999999999
100,4500002392,40,10239,2000,45,70.12,3155.4
100,4500002393,10,30025,2000,16,493.19,7891.04
100,4500002394,10,10276,1000,48,637.56,30602.879999999997
100,4500002394,20,10137,1000,21,514.53,10805.13
100,4500002394,30,30030,1000,31,206.95,6415.45
100,4500002394,40,30003,1000,47,674.56,31704.319999999996
100,4500002395,10,10014,2000,29,68.85,1996.6499999999999
100,4500002395,20,10189,2000,42,591.15,24828.3
100,4500002395,30,80026,2000,26,749.48,19486.48
100,4500002396,10,10207,1000,12,748.76,8985.119999999999
100,4500002396,20,30015,1000,43,705.14,30321.02
100,4500002396,30,10103,1000,9,370.56,3335.04
100,4500002396,40,10231,1000,10,52.49,524.9
100,4500002397,10,10055,2000,44,654.87,28814.28
100,4500002397,20,10279,2000,44,218.4,9609.6
100,4500002397,30,10259,2000,24,389.28,9342.72
100,4500002398,10,30030,1000,39,63.39,2472.21
100,4500002398,20,10214,1000,23,128.49,2955.2700000000004
100,4500002399,10,10228,1000,35,673.38,23568.3
100,4500002399,20,10252,1000,7,320.84,2245.8799999999997
100,4500002399,30,10169,1000,48,217.91,10459.68
100,4500002400,10,10036,1000,43,209.87,9024.41
100,4500002400,20,10152,1000,32,297.1,9507.2
100,4500002401,10,10267,2000,43,736.43,31666.489999999998
100,4500002401,20,10237,2000,4,626.34,2505.36
100,4500002401,30,10179,2000,8,527.37,4218.96
100,4500002402,10,80032,1000,27,194.96,5263.92
100,4500002403,10,10196,2000,39,206.15,8039.85
100,4500002403,20,30023,2000,36,400.75,14427.0
100,4500002403,30,10294,2000,44,175.82,7736.08
100,4500002403,40,10254,2000,19,556.64,10576.16
100,4500002404,10,10263,1000,44,508.27,22363.879999999997
100,4500002404,20,10162,1000,13,116.64,1516.32
100,4500002404,30,30032,1000,23,172.64,3970.72
100,4500002404,40,10133,1000,49,644.91,31600.59
100,4500002405,10,10227,2000,21,384.55,8075.55
100,4500002406,10,30042,2000,32,385.07,12322.24
100,4500002406,20,80040,2000,5,682.85,3414.25
100,4500002407,10,10002,1000,42,383.52,16107.84
100,4500002407,20,10164,1000,44,132.36,5823.84
100,4500002407,30,10277,1000,10,312.18,3121.8
100,4500002408,10,80034,1000,35,375.92,13157.2
100,4500002409,10,10296,1000,7,255.42,1787.9399999999998
100,4500002409,20,30029,1000,24,360.69,8656.56
100,4500002409,30,10039,1000,40,356.14,14245.599999999999
100,4500002410,10,10047,2000,47,299.67,14084.490000000002
100,4500002411,10,30043,1000,6,50.76,304.56
100,4500002412,10,10236,2000,15,677.27,10159.05
100,4500002412,20,10006,2000,21,202.88,4260.48
100,4500002413,10,10251,1000,46,446.14,20522.44
100,4500002414,10,10169,2000,37,93.95,3476.15
100,4500002415,10,10226,1000,39,373.06,14549.34
100,4500002415,20,10103,1000,7,495.82,3470.74
100,4500002415,30,10145,1000,27,382.37,10323.99
100,4500002415,40,10290,1000,40,340.43,13617.2
100,4500002416,10,10035,2000,10,162.18,1621.8000000000002
100,4500002416,20,10261,2000,15,63.8,957.0
100,4500002416,30,80042,2000,49,417.57,20460.93
100,4500002416,40,10264,2000,20,584.11,11682.2
100,4500002417,10,10170,2000,38,790.99,30057.62
100,4500002417,20,10008,2000,8,659.31,5274.48
100,4500002417,30,10099,2000,49,651.4,31918.6
100,4500002417,40,10110,2000,25,389.25,9731.25
100,4500002418,10,10195,1000,29,623.54,18082.66
100,4500002418,20,10267,1000,5,257.77,1288.85
100,4500002418,30,10274,1000,11,729.72,8026.92
100,4500002419,10,80006,2000,17,94.99,1614.83
100,4500002419,20,10177,2000,44,654.06,28778.64
100,4500002419,30,10033,2000,22,123.68,2720.96
100,4500002420,10,10286,2000,37,714.97,26453.89
100,4500002420,20,30010,2000,41,782.77,32093.57
100,4500002420,30,80018,2000,44,170.4,7497.6
100,4500002420,40,10273,2000,39,90.76,3539.6400000000003
100,4500002421,10,10267,2000,5,719.4,3597.0
100,4500002421,20,10149,2000,20,695.1,13902.0
100,4500002421,30,10219,2000,41,369.98,15169.18
100,4500002421,40,30019,2000,25,122.01,3050.25
100,4500002422,10,10083,2000,1,356.92,356.92
100,4500002422,20,10240,2000,4,467.84,1871.36
100,4500002422,30,10015,2000,22,605.28,13316.16
100,4500002423,10,30001,2000,20,508.08,10161.6
100,4500002423,20,80024,2000,30,364.51,10935.3
100,4500002424,10,10092,2000,24,106.46,2555.04
100,4500002424,20,10293,2000,3,112.06,336.18
100,4500002425,10,10134,2000,40,676.3,27052.0
100,4500002425,20,10074,2000,29,739.51,21445.79
100,4500002426,10,10295,2000,20,687.75,13755.0
100,4500002426,20,10084,2000,28,429.62,12029.36
100,4500002426,30,10120,2000,40,544.04,21761.6
100,4500002427,10,10258,2000,49,211.78,10377.22
100,4500002428,10,10163,1000,11,661.86,7280.46
100,4500002428,20,10076,1000,44,785.49,34561.56
100,4500002428,30,10112,1000,10,259.07,2590.7
100,4500002428,40,10128,1000,45,158.56,7135.2
100,4500002429,10,10166,2000,28,174.34,4881.52
100,4500002429,20,10003,2000,32,197.96,6334.72
100,4500002429,30,10114,2000,24,64.25,1542.0
100,4500002429,40,10215,2000,46,244.27,11236.42
100,4500002430,10,30020,2000,14,335.4,4695.599999999999
100,4500002430,20,10268,2000,4,325.39,1301.56
100,4500002430,30,10275,2000,9,669.81,6028.289999999999
100,4500002430,40,10069,2000,27,157.7,4257.9
100,4500002431,10,10191,1000,2,97.64,195.28
100,4500002431,20,10189,1000,13,687.59,8938.67
100,4500002431,30,80025,1000,29,610.45,17703.050000000003
100,4500002431,40,30047,1000,14,676.66,9473.24
100,4500002432,10,10172,2000,49,334.8,16405.2
100,4500002432,20,30007,2000,35,431.99,15119.65
100,4500002432,30,80045,2000,27,208.66,5633.82
100,4500002432,40,10249,2000,6,227.28,1363.68
100,4500002433,10,10131,1000,44,251.62,11071.28
100,4500002433,20,10067,1000,38,474.33,18024.54
100,4500002433,30,30025,1000,25,141.52,3538.0000000000005
100,4500002433,40,10265,1000,4,385.68,1542.72
100,4500002434,10,10291,2000,38,648.08,24627.04
100,4500002434,20,10103,2000,39,499.12,19465.68
100,4500002434,30,10174,2000,5,77.7,388.5
100,4500002434,40,10196,2000,43,686.68,29527.239999999998
100,4500002435,10,10195,1000,10,780.77,7807.7
100,4500002436,10,30005,2000,12,413.56,4962.72
100,4500002436,20,10191,2000,45,421.52,18968.399999999998
100,4500002436,30,10054,2000,49,92.92,4553.08
100,4500002437,10,10192,1000,39,299.79,11691.810000000001
100,4500002437,20,80033,1000,49,361.38,17707.62
100,4500002437,30,10090,1000,21,519.91,10918.109999999999
100,4500002438,10,10109,2000,21,176.08,3697.6800000000003
100,4500002438,20,10270,2000,35,510.84,17879.399999999998
100,4500002439,10,10155,1000,15,434.36,6515.400000000001
100,4500002440,10,10291,1000,32,297.09,9506.88
100,4500002440,20,30044,1000,25,434.46,10861.5
100,4500002440,30,10133,1000,12,137.93,1655.16
100,4500002440,40,10062,1000,36,619.43,22299.48
100,4500002441,10,10142,1000,30,174.6,5238.0
100,4500002441,20,10046,1000,46,765.25,35201.5
100,4500002441,30,10116,1000,7,142.28,995.96
100,4500002441,40,10197,1000,23,514.34,11829.820000000002
100,4500002442,10,10195,1000,23,147.72,3397.56
100,4500002443,10,10283,1000,37,127.19,4706.03
100,4500002444,10,10009,1000,5,394.76,1973.8
100,4500002445,10,10080,2000,3,524.58,1573.7400000000002
100,4500002445,20,10144,2000,24,86.42,2074.08
100,4500002445,30,30015,2000,37,766.94,28376.780000000002
100,4500002445,40,10003,2000,28,601.87,16852.36
100,4500002446,10,10105,2000,24,70.42,1690.08
100,4500002446,20,10205,2000,46,190.62,8768.52
100,4500002447,10,10159,2000,37,254.08,9400.960000000001
100,4500002448,10,10185,2000,43,105.96,4556.28
100,4500002449,10,80036,1000,9,71.99,647.91
100,4500002449,20,10202,1000,29,202.26,5865.54
100,4500002450,10,10052,1000,26,156.21,4061.46
100,4500002450,20,10193,1000,32,320.43,10253.76
100,4500002450,30,10047,1000,46,282.56,12997.76
100,4500002451,10,10200,1000,24,54.08,1297.92
100,4500002451,20,10009,1000,15,483.16,7247.400000000001
100,4500002451,30,30043,1000,41,728.02,29848.82
100,4500002452,10,30030,2000,38,743.74,28262.12
100,4500002453,10,10010,2000,18,350.93,6316.74
100,4500002453,20,10200,2000,42,169.62,7124.04
100,4500002453,30,10074,2000,44,528.03,23233.32
100,4500002454,10,10111,2000,5,697.72,3488.6000000000004
100,4500002454,20,10186,2000,38,326.15,12393.699999999999
100,4500002454,30,10007,2000,36,770.71,27745.56
100,4500002455,10,30018,1000,38,312.57,11877.66
100,4500002455,20,10240,1000,13,780.41,10145.33
100,4500002455,30,10217,1000,17,151.42,2574.14
100,4500002455,40,10229,1000,45,154.25,6941.25
100,4500002456,10,10019,1000,40,68.6,2744.0
100,4500002457,10,10029,1000,42,441.14,18527.88
100,4500002457,20,10135,1000,46,372.95,17155.7
100,4500002457,30,10152,1000,29,80.9,2346.1000000000004
100,4500002458,10,10151,2000,8,418.99,3351.92
100,4500002458,20,10219,2000,1,175.56,175.56
100,4500002458,30,10185,2000,11,301.72,3318.92
100,4500002458,40,10103,2000,43,543.81,23383.829999999998
100,4500002459,10,10215,2000,12,795.47,9545.64
100,4500002459,20,10279,2000,2,730.61,1461.22
100,4500002459,30,10177,2000,20,744.58,14891.6
100,4500002459,40,10251,2000,24,249.43,5986.32
100,4500002460,10,10299,1000,28,538.79,15086.119999999999
100,4500002460,20,10181,1000,28,764.17,21396.76
100,4500002461,10,10197,1000,18,590.64,10631.52
100,4500002461,20,10245,1000,25,244.79,6119.75
100,4500002461,30,10284,1000,23,336.81,7746.63
100,4500002462,10,10122,2000,34,557.14,18942.76
100,4500002462,20,10078,2000,21,562.61,11814.81
100,4500002462,30,10072,2000,1,234.59,234.59
100,4500002463,10,10274,2000,49,773.39,37896.11
100,4500002464,10,10271,1000,14,656.99,9197.86
100,4500002464,20,30044,1000,3,687.65,2062.95
100,4500002465,10,10250,1000,15,717.17,10757.55
100,4500002465,20,30025,1000,43,455.95,19605.85
100,4500002465,30,10027,1000,15,471.51,7072.65
100,4500002465,40,10269,1000,19,63.92,1214.48
100,4500002466,10,10125,1000,8,628.78,5030.24
100,4500002466,20,80024,1000,21,608.83,12785.43
100,4500002466,30,10190,1000,27,421.5,11380.5
100,4500002467,10,10092,2000,48,356.7,17121.6
100,4500002467,20,10084,2000,46,406.9,18717.399999999998
100,4500002467,30,10085,2000,17,760.83,12934.11
100,4500002467,40,10250,2000,49,82.17,4026.33
100,4500002468,10,10207,1000,49,290.86,14252.140000000001
100,4500002468,20,10055,1000,17,97.17,1651.89
100,4500002468,30,10119,1000,20,193.39,3867.7999999999997
100,4500002468,40,10229,1000,26,438.77,11408.02
100,4500002469,10,10196,1000,45,460.48,20721.600000000002
100,4500002469,20,80028,1000,41,611.4,25067.399999999998
100,4500002469,30,10017,1000,23,657.76,15128.48
100,4500002469,40,80021,1000,6,487.26,2923.56
100,4500002470,10,10095,1000,16,370.82,5933.12
100,4500002470,20,10123,1000,29,237.76,6895.04
100,4500002470,30,80038,1000,14,396.87,5556.18
100,4500002471,10,10038,1000,34,796.47,27079.98
100,4500002471,20,10098,1000,19,106.3,2019.7
100,4500002472,10,30033,2000,36,157.17,5658.12
100,4500002472,20,10063,2000,5,131.49,657.45
100,4500002472,30,10146,2000,30,336.31,10089.3
100,4500002472,40,10087,2000,2,383.93,767.86
100,4500002473,10,30034,2000,15,599.74,8996.1
100,4500002473,20,10159,2000,8,260.43,2083.44
100,4500002473,30,10165,2000,23,645.13,14837.99
100,4500002473,40,10213,2000,20,389.05,7781.0
100,4500002474,10,10262,1000,35,295.11,10328.85
100,4500002474,20,10090,1000,26,351.82,9147.32
100,4500002474,30,10242,1000,41,594.61,24379.010000000002
100,4500002474,40,10007,1000,35,701.13,24539.55
100,4500002475,10,10023,2000,8,273.66,2189.28
100,4500002475,20,80041,2000,24,405.44,9730.56
100,4500002476,10,10005,2000,34,447.14,15202.76
100,4500002476,20,10024,2000,44,644.15,28342.6
100,4500002476,30,10135,2000,5,431.19,2155.95
100,4500002476,40,80017,2000,3,613.29,1839.87
100,4500002477,10,30016,2000,12,466.81,5601.72
100,4500002477,20,10087,2000,28,99.2,2777.6
100,4500002477,30,10105,2000,17,569.36,9679.12
100,4500002477,40,10017,2000,35,393.13,13759.55
100,4500002478,10,80035,2000,6,351.38,2108.2799999999997
100,4500002479,10,30021,2000,31,198.19,6143.89
100,4500002479,20,30003,2000,27,466.24,12588.48
100,4500002480,10,80032,1000,9,716.04,6444.36
100,4500002480,20,10082,1000,41,415.54,17037.14
100,4500002480,30,30006,1000,50,468.8,23440.0
100,4500002480,40,10285,1000,5,322.83,1614.1499999999999
100,4500002481,10,10017,1000,12,116.28,1395.3600000000001
100,4500002481,20,10203,1000,32,97.59,3122.88
100,4500002482,10,10037,1000,47,405.17,19042.99
100,4500002482,20,10266,1000,30,352.75,10582.5
100,4500002482,30,10079,1000,33,419.84,13854.72
100,4500002483,10,30003,2000,44,238.16,10479.039999999999
100,4500002483,20,10260,2000,5,52.85,264.25
100,4500002483,30,30005,2000,2,236.14,472.28
100,4500002483,40,10045,2000,27,410.58,11085.66
100,4500002484,10,10227,1000,40,525.28,21011.199999999997
100,4500002484,20,80008,1000,42,455.04,19111.68
100,4500002485,10,10094,1000,29,534.69,15506.010000000002
100,4500002485,20,10264,1000,7,255.42,1787.9399999999998
100,4500002486,10,10255,1000,36,72.02,2592.72
100,4500002486,20,80047,1000,37,259.58,9604.46
100,4500002486,30,10251,1000,3,796.23,2388.69
100,4500002486,40,10141,1000,46,787.72,36235.12
100,4500002487,10,10224,1000,7,793.92,5557.44
100,4500002487,20,10081,1000,3,790.41,2371.23
100,4500002487,30,10103,1000,49,364.87,17878.63
100,4500002488,10,10206,2000,12,210.55,2526.6000000000004
100,4500002488,20,10229,2000,35,534.91,18721.85
100,4500002488,30,10284,2000,28,576.98,16155.44
100,4500002489,10,10235,1000,27,69.0,1863.0
100,4500002489,20,10212,1000,49,191.18,9367.82
100,4500002489,30,80032,1000,44,298.87,13150.28
100,4500002489,40,10033,1000,46,230.13,10585.98
100,4500002490,10,30045,1000,31,268.83,8333.73
100,4500002490,20,30007,1000,27,495.25,13371.75
100,4500002490,30,10128,1000,42,214.48,9008.16
100,4500002491,10,10243,2000,48,675.73,32435.04
