MANDT,KOKRS,BELNR,BUZEI,KSTAR,KOSTL,WTGBTR,REFBN
100,1000,303630,1,400000,LOG200,7778.200000000001,100005204
100,1000,303631,1,400000,PLAN200,2203.74,100005205
100,1000,303632,1,400000,LOG200,44383.47,100005206
100,1000,303633,1,400000,MANT100,1244.94,100005215
100,1000,303634,1,400000,MANT100,711.0,100005216
100,1000,303635,1,400000,MANT100,701.46,100005217
100,1000,303636,1,400000,MANT100,1230.3,100005218
100,1000,303637,1,400000,MANT100,1680.27,100005219
100,1000,303638,1,400000,PLAN200,31367.879999999997,100005220
100,1000,303639,1,400000,MANT300,41424.44,100005221
100,1000,303640,1,400000,PLAN100,17745.1,100005222
100,1000,303641,1,400000,MIN200,14362.56,100005223
100,1000,303642,1,400000,PLAN300,40714.979999999996,100005224
100,1000,303643,1,400000,MANT100,1639.23,100005230
100,1000,303644,1,400000,MANT100,1351.81,100005231
100,1000,303645,1,400000,MANT100,1217.37,100005232
100,1000,303646,1,400000,PLAN200,6931.209999999999,100005233
100,1000,303647,1,400000,REF100,11610.44,100005234
100,1000,303648,1,400000,MANT100,1250.15,100005240
100,1000,303649,1,400000,MANT100,1484.42,100005241
100,1000,303650,1,400000,PLAN200,8043.8,100005242
100,1000,303651,1,400000,PLAN300,16511.53,100005243
100,1000,303652,1,400000,LAB100,30852.96,100005244
100,1000,303653,1,400000,MANT100,1338.38,100005252
100,1000,303654,1,400000,MANT100,778.87,100005253
100,1000,303655,1,400000,MANT100,1842.99,100005254
100,1000,303656,1,400000,LOG300,6417.93,100005255
100,1000,303657,1,400000,REF200,83297.09999999999,100005256
100,1000,303658,1,400000,MIN300,21489.350000000002,100005257
100,1000,303659,1,400000,LOG200,9433.7,100005258
100,1000,303660,1,400000,MANT100,820.68,100005268
100,1000,303661,1,400000,MANT100,585.57,100005269
100,1000,303662,1,400000,MANT200,71199.23999999999,100005270
100,1000,303663,1,400000,MANT100,7044.639999999999,100005271
100,1000,303664,1,400000,MIN200,47436.130000000005,100005272
100,1000,303665,1,400000,MANT100,1136.63,100005281
100,1000,303666,1,400000,MANT100,1748.78,100005282
100,1000,303667,1,400000,MANT100,1944.98,100005283
100,1000,303668,1,400000,MANT100,1502.11,100005284
100,1000,303669,1,400000,LOG200,11418.43,100005285
100,1000,303670,1,400000,LOG300,18007.36,100005286
100,1000,303671,1,400000,MANT300,20282.72,100005287
100,1000,303672,1,400000,PLAN200,8070.890000000001,100005288
100,1000,303673,1,400000,MANT200,48404.52,100005289
100,1000,303674,1,400000,LOG300,34338.05,100005290
100,1000,303675,1,400000,MANT100,1160.54,100005297
100,1000,303676,1,400000,MANT100,1095.71,100005298
100,1000,303677,1,400000,MANT100,1040.85,100005299
100,1000,303678,1,400000,MANT100,1559.99,100005300
100,1000,303679,1,400000,MANT100,801.94,100005301
100,1000,303680,1,400000,MANT200,29041.64,100005302
100,1000,303681,1,400000,PLAN200,11085.109999999999,100005303
100,1000,303682,1,400000,REF200,71545.19,100005304
100,1000,303683,1,400000,MIN300,29158.359999999997,100005305
100,1000,303684,1,400000,LAB100,7830.400000000001,100005306
100,1000,303685,1,400000,MANT100,1160.7,100005315
100,1000,303686,1,400000,MANT100,1411.87,100005316
100,1000,303687,1,400000,MANT100,1619.27,100005317
100,1000,303688,1,400000,MIN100,153.47,100005318
100,1000,303689,1,400000,LOG300,13099.9,100005319
100,1000,303690,1,400000,LOG300,33747.98,100005320
100,1000,303691,1,400000,MANT100,1860.4,100005330
100,1000,303692,1,400000,MANT100,1274.14,100005331
100,1000,303693,1,400000,MANT100,1919.11,100005332
100,1000,303694,1,400000,MANT100,1190.37,100005333
100,1000,303695,1,400000,PLAN100,16094.169999999998,100005334
100,1000,303696,1,400000,MANT200,1294.48,100005335
100,1000,303697,1,400000,PLAN300,12612.97,100005336
100,1000,303698,1,400000,REF200,41477.89,100005337
100,1000,303699,1,400000,LOG200,26865.2,100005338
100,1000,303700,1,400000,MANT100,1815.52,100005345
100,1000,303701,1,400000,MANT100,1345.46,100005346
100,1000,303702,1,400000,MANT100,1750.93,100005347
100,1000,303703,1,400000,MANT100,1847.56,100005348
100,1000,303704,1,400000,MANT100,1299.35,100005349
100,1000,303705,1,400000,MANT100,906.1,100005350
100,1000,303706,1,400000,PLAN300,51564.66,100005351
100,1000,303707,1,400000,LOG300,50340.96,100005352
100,1000,303708,1,400000,MANT100,711.48,100005359
100,1000,303709,1,400000,MANT100,1836.54,100005360
100,1000,303710,1,400000,MANT100,1983.51,100005361
100,1000,303711,1,400000,MANT100,1778.95,100005362
100,1000,303712,1,400000,MANT100,540.3,100005363
100,1000,303713,1,400000,REF100,32488.18,100005364
100,1000,303714,1,400000,MANT100,21068.8,100005365
100,1000,303715,1,400000,LAB100,12772.68,100005366
100,1000,303716,1,400000,LAB200,51945.74,100005367
100,1000,303717,1,400000,MANT100,1250.85,100005377
100,1000,303718,1,400000,MANT100,1127.4,100005378
100,1000,303719,1,400000,MANT100,887.36,100005379
100,1000,303720,1,400000,MANT100,758.04,100005380
100,1000,303721,1,400000,MANT100,741.55,100005381
100,1000,303722,1,400000,MANT100,1570.64,100005382
100,1000,303723,1,400000,MANT200,26388.489999999998,100005383
100,1000,303724,1,400000,LOG200,12397.339999999998,100005384
100,1000,303725,1,400000,LAB100,7628.67,100005385
100,1000,303726,1,400000,PLAN100,61983.52,100005386
100,1000,303727,1,400000,REF300,38540.3,100005387
100,1000,303728,1,400000,LOG300,17682.68,100005388
100,1000,303729,1,400000,MANT100,870.76,100005395
100,1000,303730,1,400000,MANT100,633.44,100005396
100,1000,303731,1,400000,PLAN300,5189.38,100005397
100,1000,303732,1,400000,LOG100,24377.42,100005398
100,1000,303733,1,400000,PLAN200,4667.650000000001,100005399
100,1000,303734,1,400000,MANT100,706.08,100005407
100,1000,303735,1,400000,MANT100,1790.01,100005408
100,1000,303736,1,400000,MANT100,1227.87,100005409
100,1000,303737,1,400000,MANT100,1186.36,100005410
100,1000,303738,1,400000,MANT100,1222.08,100005411
100,1000,303739,1,400000,MANT100,1757.69,100005412
100,1000,303740,1,400000,MANT300,25702.879999999997,100005413
100,1000,303741,1,400000,MANT300,18086.3,100005414
100,1000,303742,1,400000,MANT100,1273.24,100005425
100,1000,303743,1,400000,MANT100,1459.48,100005426
100,1000,303744,1,400000,MANT100,1412.15,100005427
100,1000,303745,1,400000,MIN200,1085.99,100005428
100,1000,303746,1,400000,PLAN200,66642.71,100005429
100,1000,303747,1,400000,LAB200,18096.16,100005430
100,1000,303748,1,400000,MIN300,42687.01,100005431
100,1000,303749,1,400000,REF100,14214.240000000002,100005432
100,1000,303750,1,400000,MANT100,1667.21,100005441
100,1000,303751,1,400000,MANT100,1382.36,100005442
100,1000,303752,1,400000,MANT100,721.03,100005443
100,1000,303753,1,400000,PLAN200,14735.68,100005444
100,1000,303754,1,400000,MIN100,20619.760000000002,100005445
100,1000,303755,1,400000,MANT100,1869.68,100005455
100,1000,303756,1,400000,MANT100,990.81,100005456
100,1000,303757,1,400000,MANT100,518.91,100005457
100,1000,303758,1,400000,MANT100,1882.32,100005458
100,1000,303759,1,400000,MANT100,1558.01,100005459
100,1000,303760,1,400000,MANT100,1615.93,100005460
100,1000,303761,1,400000,MANT200,13486.08,100005461
100,1000,303762,1,400000,LAB200,25409.289999999997,100005462
100,1000,303763,1,400000,PLAN300,7457.24,100005463
100,1000,303764,1,400000,MANT100,1098.86,100005470
100,1000,303765,1,400000,MANT100,1065.93,100005471
100,1000,303766,1,400000,MANT100,1531.75,100005472
100,1000,303767,1,400000,MANT100,1147.14,100005473
100,1000,303768,1,400000,LOG100,38214.33,100005474
100,1000,303769,1,400000,MANT200,17991.58,100005475
100,1000,303770,1,400000,MANT100,1954.17,100005486
100,1000,303771,1,400000,MANT100,1447.46,100005487
100,1000,303772,1,400000,MANT100,1326.55,100005488
100,1000,303773,1,400000,MANT100,636.59,100005489
100,1000,303774,1,400000,MANT100,1814.99,100005490
100,1000,303775,1,400000,MIN200,10098.7,100005491
100,1000,303776,1,400000,MIN300,51213.119999999995,100005492
100,1000,303777,1,400000,PLAN200,12393.99,100005493
100,1000,303778,1,400000,MANT100,1756.06,100005502
100,1000,303779,1,400000,MANT100,669.88,100005503
100,1000,303780,1,400000,MANT300,12059.939999999999,100005504
100,1000,303781,1,400000,MIN300,21442.28,100005505
100,1000,303782,1,400000,MANT100,1169.87,100005515
100,1000,303783,1,400000,MANT100,1672.5,100005516
100,1000,303784,1,400000,MANT100,875.76,100005517
100,1000,303785,1,400000,MANT100,1414.96,100005518
100,1000,303786,1,400000,MANT100,1600.75,100005519
100,1000,303787,1,400000,MIN300,35065.13,100005520
100,1000,303788,1,400000,REF300,66745.12,100005521
100,1000,303789,1,400000,MANT100,8243.76,100005522
100,1000,303790,1,400000,REF200,38968.26,100005523
100,1000,303791,1,400000,LOG300,51586.91,100005524
100,1000,303792,1,400000,LOG200,11425.53,100005525
100,1000,303793,1,400000,MANT100,901.66,100005536
100,1000,303794,1,400000,MANT100,1333.44,100005537
100,1000,303795,1,400000,MANT100,1041.14,100005538
100,1000,303796,1,400000,LAB200,48269.950000000004,100005539
100,1000,303797,1,400000,MANT100,28644.53,100005540
100,1000,303798,1,400000,MIN300,25200.37,100005541
100,1000,303799,1,400000,LAB100,26667.54,100005542
100,1000,303800,1,400000,MIN300,9662.29,100005543
100,1000,303801,1,400000,MANT100,25202.67,100005544
100,1000,303802,1,400000,MANT100,1628.65,100005551
100,1000,303803,1,400000,MANT100,1415.68,100005552
100,1000,303804,1,400000,MANT100,1490.94,100005553
100,1000,303805,1,400000,MANT100,767.05,100005554
100,1000,303806,1,400000,MANT100,1817.66,100005555
100,1000,303807,1,400000,MIN100,42168.380000000005,100005556
100,1000,303808,1,400000,MIN300,16169.419999999998,100005557
100,1000,303809,1,400000,MIN200,17094.0,100005558
100,1000,303810,1,400000,MIN200,38949.42,100005559
100,1000,303811,1,400000,LOG100,16261.829999999998,100005560
100,1000,303812,1,400000,MANT100,1642.31,100005566
100,1000,303813,1,400000,MANT100,1865.55,100005567
100,1000,303814,1,400000,MIN300,29007.23,100005568
100,1000,303815,1,400000,REF100,55204.009999999995,100005569
100,1000,303816,1,400000,PLAN100,2741.58,100005570
100,1000,303817,1,400000,MANT300,5407.620000000001,100005571
100,1000,303818,1,400000,LOG100,47072.94,100005572
100,1000,303819,1,400000,MANT100,538.12,100005579
100,1000,303820,1,400000,MANT100,1296.11,100005580
100,1000,303821,1,400000,MANT100,1327.31,100005581
100,1000,303822,1,400000,MANT100,1428.46,100005582
100,1000,303823,1,400000,MANT100,1138.3,100005583
100,1000,303824,1,400000,REF200,22991.54,100005584
100,1000,303825,1,400000,PLAN300,25412.04,100005585
100,1000,303826,1,400000,MANT100,1880.73,100005591
100,1000,303827,1,400000,MANT100,995.39,100005592
100,1000,303828,1,400000,MANT100,755.8,100005593
100,1000,303829,1,400000,MANT100,1907.32,100005594
100,1000,303830,1,400000,REF300,55458.490000000005,100005595
100,1000,303831,1,400000,REF100,45816.31,100005596
100,1000,303832,1,400000,MIN200,20525.559999999998,100005597
100,1000,303833,1,400000,PLAN300,26916.08,100005598
100,1000,303834,1,400000,REF300,38263.38,100005599
100,1000,303835,1,400000,REF300,5330.34,100005600
100,1000,303836,1,400000,MANT100,653.61,100005606
100,1000,303837,1,400000,MANT100,598.94,100005607
100,1000,303838,1,400000,LAB300,33035.24,100005608
100,1000,303839,1,400000,LOG100,11592.84,100005609
100,1000,303840,1,400000,MANT100,1004.54,100005620
100,1000,303841,1,400000,MANT100,1196.77,100005621
100,1000,303842,1,400000,MANT100,1064.77,100005622
100,1000,303843,1,400000,MANT100,1148.25,100005623
100,1000,303844,1,400000,MANT100,521.31,100005624
100,1000,303845,1,400000,MANT100,922.16,100005625
100,1000,303846,1,400000,LAB100,27679.690000000002,100005626
100,1000,303847,1,400000,REF100,37373.96,100005627
100,1000,303848,1,400000,MANT100,954.74,100005634
100,1000,303849,1,400000,MANT100,1967.44,100005635
100,1000,303850,1,400000,MANT100,1289.48,100005636
100,1000,303851,1,400000,MANT100,1307.52,100005637
100,1000,303852,1,400000,LOG200,16201.02,100005638
100,1000,303853,1,400000,REF100,6636.2,100005639
100,1000,303854,1,400000,PLAN200,42033.729999999996,100005640
100,1000,303855,1,400000,LOG200,16546.26,100005641
100,1000,303856,1,400000,MANT100,810.58,100005651
100,1000,303857,1,400000,MANT100,1122.99,100005652
100,1000,303858,1,400000,MIN300,20868.21,100005653
100,1000,303859,1,400000,LOG300,70941.36,100005654
100,1000,303860,1,400000,REF100,20924.12,100005655
100,1000,303861,1,400000,MANT100,1461.76,100005663
100,1000,303862,1,400000,MANT100,1235.5,100005664
100,1000,303863,1,400000,MANT100,1087.39,100005665
100,1000,303864,1,400000,MANT100,934.0,100005666
100,1000,303865,1,400000,MANT100,1411.98,100005667
100,1000,303866,1,400000,MANT200,16536.579999999998,100005668
100,1000,303867,1,400000,MIN200,25139.55,100005669
100,1000,303868,1,400000,PLAN100,11382.65,100005670
100,1000,303869,1,400000,LOG300,48231.3,100005671
100,1000,303870,1,400000,MANT100,1613.4,100005677
100,1000,303871,1,400000,MANT100,801.3,100005678
100,1000,303872,1,400000,MANT100,876.4,100005679
100,1000,303873,1,400000,PLAN100,33542.82,100005680
100,1000,303874,1,400000,LOG100,721.75,100005681
100,1000,303875,1,400000,LOG300,37890.82,100005682
100,1000,303876,1,400000,PLAN200,13673.42,100005683
100,1000,303877,1,400000,MANT100,1545.45,100005692
100,1000,303878,1,400000,MANT100,1676.46,100005693
100,1000,303879,1,400000,MANT100,1938.91,100005694
100,1000,303880,1,400000,MIN200,24135.7,100005695
100,1000,303881,1,400000,MANT300,3239.0,100005696
100,1000,303882,1,400000,MIN100,14264.36,100005697
100,1000,303883,1,400000,LAB100,646.1999999999999,100005698
100,1000,303884,1,400000,PLAN100,644.05,100005699
100,1000,303885,1,400000,LOG100,35809.07,100005700
100,1000,303886,1,400000,MANT100,1951.42,100005708
100,1000,303887,1,400000,MANT100,1133.63,100005709
100,1000,303888,1,400000,MIN100,27862.04,100005710
100,1000,303889,1,400000,MIN100,44780.4,100005711
100,1000,303890,1,400000,LAB100,40035.83,100005712
100,1000,303891,1,400000,LAB100,41891.04,100005713
100,1000,303892,1,400000,MIN300,13260.460000000001,100005714
100,1000,303893,1,400000,MANT100,858.23,100005725
100,1000,303894,1,400000,MANT100,1634.34,100005726
100,1000,303895,1,400000,MANT100,806.79,100005727
100,1000,303896,1,400000,LOG200,24273.08,100005728
100,1000,303897,1,400000,PLAN300,9338.599999999999,100005729
100,1000,303898,1,400000,LOG300,42883.01,100005730
100,1000,303899,1,400000,MANT200,18190.27,100005731
100,1000,303900,1,400000,PLAN200,31399.12,100005732
100,1000,303901,1,400000,LOG200,77143.05,100005733
100,1000,303902,1,400000,MANT100,1681.02,100005739
100,1000,303903,1,400000,MANT100,1796.9,100005740
100,1000,303904,1,400000,MANT100,979.65,100005741
100,1000,303905,1,400000,MANT100,930.27,100005742
100,1000,303906,1,400000,MANT100,1241.67,100005743
100,1000,303907,1,400000,LAB300,23839.280000000002,100005744
100,1000,303908,1,400000,MANT100,71390.38,100005745
100,1000,303909,1,400000,MANT100,975.19,100005748
100,1000,303910,1,400000,MANT100,1583.7,100005749
100,1000,303911,1,400000,MANT100,1907.85,100005750
100,1000,303912,1,400000,MANT100,700.22,100005751
100,1000,303913,1,400000,MIN200,30081.56,100005752
100,1000,303914,1,400000,LAB300,49565.670000000006,100005753
100,1000,303915,1,400000,LAB200,24149.13,100005754
100,1000,303916,1,400000,MANT100,1998.28,100005756
100,1000,303917,1,400000,MANT100,778.14,100005757
100,1000,303918,1,400000,LAB100,50322.630000000005,100005758
100,1000,303919,1,400000,MANT100,4655.55,100005759
100,1000,303920,1,400000,MIN100,15300.0,100005760
100,1000,303921,1,400000,MANT100,938.26,100005764
100,1000,303922,1,400000,MANT100,815.49,100005765
100,1000,303923,1,400000,MANT100,1079.9,100005766
100,1000,303924,1,400000,MANT100,1520.13,100005767
100,1000,303925,1,400000,PLAN300,7571.08,100005768
100,1000,303926,1,400000,REF100,32562.219999999998,100005769
100,1000,303927,1,400000,LOG100,5216.37,100005770
100,1000,303928,1,400000,PLAN100,8060.5,100005771
100,1000,303929,1,400000,LAB100,24906.78,100005772
100,1000,303930,1,400000,MIN200,35100.759999999995,100005773
100,1000,303931,1,400000,MANT100,502.75,100005778
100,1000,303932,1,400000,MANT100,1290.57,100005779
100,1000,303933,1,400000,MANT200,22374.850000000002,100005780
100,1000,303934,1,400000,REF300,17960.25,100005781
100,1000,303935,1,400000,MANT100,792.56,100005785
100,1000,303936,1,400000,MANT100,1613.8,100005786
100,1000,303937,1,400000,MANT100,1191.37,100005787
100,1000,303938,1,400000,MANT100,1463.36,100005788
100,1000,303939,1,400000,MANT100,1530.53,100005789
100,1000,303940,1,400000,MANT100,757.3,100005790
100,1000,303941,1,400000,REF100,54047.04000000001,100005791
100,1000,303942,1,400000,LAB300,25938.19,100005792
100,1000,303943,1,400000,LOG300,27355.210000000003,100005793
100,1000,303944,1,400000,PLAN300,26031.3,100005794
100,1000,303945,1,400000,PLAN200,19708.5,100005795
100,1000,303946,1,400000,LOG100,3990.69,100005796
100,1000,303947,1,400000,MANT100,857.91,100005799
100,1000,303948,1,400000,MANT100,1727.5,100005800
100,1000,303949,1,400000,MANT100,1625.6,100005801
100,1000,303950,1,400000,MANT100,568.74,100005802
100,1000,303951,1,400000,MANT100,752.58,100005803
100,1000,303952,1,400000,MANT100,1400.53,100005804
100,1000,303953,1,400000,PLAN200,35076.590000000004,100005805
100,1000,303954,1,400000,LOG300,41401.31,100005806
100,1000,303955,1,400000,PLAN100,14037.050000000001,100005807
100,1000,303956,1,400000,MANT100,1376.83,100005810
100,1000,303957,1,400000,MANT100,676.88,100005811
100,1000,303958,1,400000,MIN200,27780.52,100005812
100,1000,303959,1,400000,LOG300,44409.659999999996,100005813
100,1000,303960,1,400000,LOG100,35622.53999999999,100005814
100,1000,303961,1,400000,MANT100,1154.53,100005816
100,1000,303962,1,400000,MANT100,816.06,100005817
100,1000,303963,1,400000,LAB300,20732.3,100005818
100,1000,303964,1,400000,REF200,43705.48,100005819
100,1000,303965,1,400000,LAB200,16194.48,100005820
100,1000,303966,1,400000,MANT100,782.31,100005823
100,1000,303967,1,400000,MANT100,1708.69,100005824
100,1000,303968,1,400000,MANT100,1819.5,100005825
100,1000,303969,1,400000,MANT100,1557.22,100005826
100,1000,303970,1,400000,MANT100,639.49,100005827
100,1000,303971,1,400000,MANT100,1429.1,100005828
100,1000,303972,1,400000,REF100,72997.56000000001,100005829
100,1000,303973,1,400000,LOG100,6469.0,100005830
100,1000,303974,1,400000,LAB100,53767.55,100005831
100,1000,303975,1,400000,REF100,23763.62,100005832
100,1000,303976,1,400000,LOG300,40738.72,100005833
100,1000,303977,1,400000,REF200,17308.22,100005834
100,1000,303978,1,400000,MANT100,1380.27,100005839
