MANDT,VBELN,POSNR,MATNR,ARKTX,KWMENG,NETWR
100,1001772,10,50001,Concentrado Cu,69,589326.9299999999
100,1001773,10,50005,Concentrado Cu,42,291949.56
100,1001773,20,50004,Concentrado Cu,42,330549.66
100,1001774,10,50002,Concentrado Cu,91,729617.0700000001
100,1001775,10,50001,Concentrado Cu,65,501814.3
100,1001775,20,50006,Concentrado Cu,70,495898.9
100,1001776,10,50005,Concentrado Cu,65,518105.89999999997
100,1001777,10,50005,Concentrado Cu,73,562784.01
100,1001777,20,50001,Concentrado Cu,73,486058.08999999997
100,1001778,10,50000,Concentrado Cu,92,548141.52
100,1001778,20,50003,Concentrado Cu,69,414244.26
100,1001779,10,50005,Concentrado Cu,92,784799.56
100,1001780,10,50006,Concentrado Cu,34,287451.98
100,1001781,10,50000,Concentrado Cu,53,415227.97
100,1001781,20,50006,Concentrado Cu,93,790519.5299999999
100,1001782,10,50005,Concentrado Cu,92,729293.2000000001
100,1001783,10,50002,Concentrado Cu,50,250865.0
100,1001783,20,50001,Concentrado Cu,37,256436.27
100,1001784,10,50001,Concentrado Cu,82,538068.42
100,1001785,10,50009,Concentrado Cu,84,709718.52
100,1001786,10,50000,Concentrado Cu,87,561261.36
100,1001786,20,50005,Concentrado Cu,48,395962.55999999994
100,1001787,10,50002,Concentrado Cu,42,242364.78
100,1001787,20,50006,Concentrado Cu,44,281300.36
100,1001788,10,50009,Concentrado Cu,23,189477.68
100,1001788,20,50003,Concentrado Cu,70,468692.0
100,1001789,10,50006,Concentrado Cu,98,609057.26
100,1001790,10,50003,Concentrado Cu,40,266263.2
100,1001791,10,50005,Concentrado Cu,21,121169.57999999999
100,1001791,20,50007,Concentrado Cu,98,509305.01999999996
100,1001792,10,50000,Concentrado Cu,48,334188.96
100,1001792,20,50003,Concentrado Cu,64,482033.28
100,1001793,10,50009,Concentrado Cu,31,185515.47
100,1001793,20,50001,Concentrado Cu,72,606849.84
100,1001794,10,50005,Concentrado Cu,37,260205.46
100,1001794,20,50002,Concentrado Cu,37,289064.35000000003
100,1001795,10,50001,Concentrado Cu,92,701228.6
100,1001795,20,50004,Concentrado Cu,92,705238.88
100,1001796,10,50009,Concentrado Cu,59,427608.4
100,1001797,10,50003,Concentrado Cu,52,413993.84
100,1001797,20,50005,Concentrado Cu,78,539840.34
100,1001798,10,50001,Concentrado Cu,50,433711.5
100,1001798,20,50008,Concentrado Cu,75,477978.75
100,1001799,10,50000,Concentrado Cu,94,789906.4400000001
100,1001800,10,50009,Concentrado Cu,64,504387.2
100,1001800,20,50007,Concentrado Cu,85,488752.55
100,1001801,10,50000,Concentrado Cu,78,589867.2
100,1001801,20,50009,Concentrado Cu,100,778608.0
100,1001802,10,50005,Concentrado Cu,82,674213.8400000001
100,1001802,20,50003,Concentrado Cu,95,630054.25
100,1001803,10,50005,Concentrado Cu,53,347911.61
100,1001804,10,50009,Concentrado Cu,51,270482.58
100,1001805,10,50009,Concentrado Cu,63,383177.34
100,1001806,10,50003,Concentrado Cu,26,208525.46
100,1001806,20,50008,Concentrado Cu,84,564061.68
100,1001807,10,50002,Concentrado Cu,62,362661.56
100,1001808,10,50002,Concentrado Cu,65,488866.95
100,1001808,20,50001,Concentrado Cu,31,274842.89999999997
100,1001809,10,50003,Concentrado Cu,65,481302.25
100,1001810,10,50009,Concentrado Cu,57,322859.97000000003
100,1001811,10,50001,Concentrado Cu,43,268924.15
100,1001811,20,50007,Concentrado Cu,99,742442.58
100,1001812,10,50003,Concentrado Cu,37,221541.56999999998
100,1001813,10,50006,Concentrado Cu,79,517984.04000000004
100,1001813,20,50006,Concentrado Cu,24,215399.52
100,1001814,10,50008,Concentrado Cu,93,813905.31
100,1001815,10,50004,Concentrado Cu,22,166994.52
100,1001816,10,50008,Concentrado Cu,47,335345.47000000003
100,1001816,20,50004,Concentrado Cu,57,437559.36
100,1001817,10,50000,Concentrado Cu,87,469772.16000000003
100,1001818,10,50004,Concentrado Cu,93,778048.2300000001
100,1001818,20,50007,Concentrado Cu,53,412978.65
100,1001819,10,50005,Concentrado Cu,49,333711.07
100,1001819,20,50002,Concentrado Cu,65,440284.64999999997
100,1001820,10,50008,Concentrado Cu,88,491468.56
100,1001820,20,50005,Concentrado Cu,37,291604.39999999997
100,1001821,10,50001,Concentrado Cu,86,555663.2
100,1001822,10,50001,Concentrado Cu,60,476595.0
100,1001823,10,50003,Concentrado Cu,58,434690.86
100,1001824,10,50004,Concentrado Cu,61,415305.07999999996
100,1001825,10,50003,Concentrado Cu,37,260543.27
100,1001826,10,50005,Concentrado Cu,76,410479.8
100,1001826,20,50008,Concentrado Cu,94,738385.98
100,1001827,10,50001,Concentrado Cu,44,246005.76
100,1001828,10,50000,Concentrado Cu,87,580403.9700000001
100,1001828,20,50008,Concentrado Cu,72,621280.08
100,1001829,10,50006,Concentrado Cu,75,428676.74999999994
100,1001830,10,50008,Concentrado Cu,55,354823.15
100,1001831,10,50001,Concentrado Cu,57,456029.64
100,1001831,20,50008,Concentrado Cu,62,422521.32
100,1001832,10,50002,Concentrado Cu,93,595942.14
100,1001833,10,50000,Concentrado Cu,73,478547.85
100,1001834,10,50005,Concentrado Cu,80,679564.7999999999
100,1001834,20,50003,Concentrado Cu,38,328194.98
100,1001835,10,50000,Concentrado Cu,42,363077.4
100,1001835,20,50004,Concentrado Cu,39,334917.95999999996
100,1001836,10,50005,Concentrado Cu,27,186540.57
100,1001837,10,50004,Concentrado Cu,96,504328.32
100,1001838,10,50008,Concentrado Cu,60,494912.99999999994
100,1001839,10,50004,Concentrado Cu,85,715679.6
100,1001840,10,50007,Concentrado Cu,53,286949.94999999995
100,1001840,20,50000,Concentrado Cu,91,493447.5
100,1001841,10,50009,Concentrado Cu,48,242193.59999999998
100,1001842,10,50003,Concentrado Cu,96,620810.88
100,1001842,20,50006,Concentrado Cu,25,177191.75
100,1001843,10,50002,Concentrado Cu,49,325395.28
100,1001843,20,50004,Concentrado Cu,28,153296.08
100,1001844,10,50007,Concentrado Cu,91,788860.7999999999
100,1001844,20,50006,Concentrado Cu,77,672377.86
100,1001845,10,50006,Concentrado Cu,61,502449.07000000007
100,1001846,10,50008,Concentrado Cu,28,201961.47999999998
100,1001847,10,50002,Concentrado Cu,94,624583.0
100,1001847,20,50002,Concentrado Cu,42,333140.22
100,1001848,10,50004,Concentrado Cu,39,265738.59
100,1001848,20,50003,Concentrado Cu,54,325862.45999999996
100,1001849,10,50009,Concentrado Cu,96,537293.76
100,1001849,20,50005,Concentrado Cu,34,278386.9
100,1001850,10,50003,Concentrado Cu,72,477465.12
100,1001850,20,50005,Concentrado Cu,55,372978.1
100,1001851,10,50003,Concentrado Cu,32,212353.28
100,1001852,10,50006,Concentrado Cu,28,166606.44
100,1001853,10,50003,Concentrado Cu,31,262277.05
100,1001853,20,50002,Concentrado Cu,27,223078.05
100,1001854,10,50006,Concentrado Cu,76,512369.96
100,1001854,20,50005,Concentrado Cu,56,426940.63999999996
100,1001855,10,50008,Concentrado Cu,83,710308.1900000001
100,1001855,20,50004,Concentrado Cu,57,306115.07999999996
100,1001856,10,50000,Concentrado Cu,33,200609.97
100,1001857,10,50001,Concentrado Cu,32,212599.36
100,1001858,10,50004,Concentrado Cu,93,696987.57
100,1001859,10,50009,Concentrado Cu,42,212549.82
100,1001860,10,50005,Concentrado Cu,68,506797.19999999995
100,1001860,20,50002,Concentrado Cu,67,513033.74
100,1001861,10,50002,Concentrado Cu,78,525904.08
100,1001861,20,50002,Concentrado Cu,37,220518.89
100,1001862,10,50006,Concentrado Cu,79,665731.4199999999
100,1001862,20,50000,Concentrado Cu,74,494920.88
100,1001863,10,50009,Concentrado Cu,36,199286.27999999997
100,1001864,10,50007,Concentrado Cu,81,551128.05
100,1001864,20,50002,Concentrado Cu,78,532330.5
100,1001865,10,50009,Concentrado Cu,42,298405.8
100,1001866,10,50007,Concentrado Cu,42,248582.46
100,1001866,20,50005,Concentrado Cu,100,520664.00000000006
100,1001867,10,50009,Concentrado Cu,58,479338.10000000003
100,1001868,10,50005,Concentrado Cu,34,232102.7
100,1001869,10,50002,Concentrado Cu,62,325858.36
100,1001869,20,50003,Concentrado Cu,52,302779.88
100,1001870,10,50003,Concentrado Cu,75,513988.5
100,1001870,20,50007,Concentrado Cu,81,566257.23
100,1001871,10,50007,Concentrado Cu,42,297795.54
100,1001872,10,50003,Concentrado Cu,97,646258.62
100,1001872,20,50002,Concentrado Cu,81,703699.65
100,1001873,10,50009,Concentrado Cu,89,584754.03
100,1001873,20,50007,Concentrado Cu,80,623031.2000000001
100,1001874,10,50001,Concentrado Cu,67,529621.6
100,1001874,20,50003,Concentrado Cu,64,525524.48
100,1001875,10,50004,Concentrado Cu,82,719376.1599999999
100,1001875,20,50006,Concentrado Cu,87,666137.25
100,1001876,10,50004,Concentrado Cu,72,439770.24
100,1001876,20,50005,Concentrado Cu,61,313253.91000000003
100,1001877,10,50008,Concentrado Cu,51,275952.33
100,1001878,10,50004,Concentrado Cu,69,555531.42
100,1001878,20,50003,Concentrado Cu,48,284922.24
100,1001879,10,50004,Concentrado Cu,93,616934.1
100,1001879,20,50003,Concentrado Cu,45,396481.05000000005
100,1001880,10,50002,Concentrado Cu,75,650963.25
100,1001881,10,50009,Concentrado Cu,29,185011.59
100,1001882,10,50003,Concentrado Cu,34,278771.44
100,1001883,10,50004,Concentrado Cu,53,468116.13999999996
100,1001883,20,50009,Concentrado Cu,69,362807.52
100,1001884,10,50009,Concentrado Cu,60,343461.6
100,1001885,10,50001,Concentrado Cu,96,634882.5599999999
100,1001886,10,50008,Concentrado Cu,82,660561.66
100,1001886,20,50005,Concentrado Cu,80,561359.2
100,1001887,10,50005,Concentrado Cu,99,743155.38
100,1001887,20,50002,Concentrado Cu,75,531471.75
100,1001888,10,50000,Concentrado Cu,78,621117.12
100,1001888,20,50000,Concentrado Cu,64,341009.92
100,1001889,10,50006,Concentrado Cu,97,646178.11
100,1001890,10,50005,Concentrado Cu,21,129667.86
100,1001891,10,50008,Concentrado Cu,98,779055.9
100,1001891,20,50008,Concentrado Cu,28,142888.47999999998
100,1001892,10,50005,Concentrado Cu,87,590749.14
100,1001892,20,50003,Concentrado Cu,63,437076.36000000004
100,1001893,10,50007,Concentrado Cu,100,559592.0
100,1001893,20,50008,Concentrado Cu,22,123456.51999999999
100,1001894,10,50006,Concentrado Cu,57,396090.14999999997
100,1001895,10,50005,Concentrado Cu,61,493176.45999999996
100,1001895,20,50001,Concentrado Cu,82,422589.45999999996
100,1001896,10,50002,Concentrado Cu,67,452703.59
100,1001896,20,50001,Concentrado Cu,39,330108.48
100,1001897,10,50001,Concentrado Cu,36,243558.0
100,1001897,20,50009,Concentrado Cu,84,572015.64
100,1001898,10,50009,Concentrado Cu,65,566249.4500000001
100,1001899,10,50004,Concentrado Cu,64,494640.0
100,1001899,20,50008,Concentrado Cu,38,281138.44
100,1001900,10,50005,Concentrado Cu,52,277952.48
100,1001900,20,50009,Concentrado Cu,34,283590.6
100,1001901,10,50000,Concentrado Cu,76,427531.92
100,1001902,10,50006,Concentrado Cu,44,256171.96000000002
100,1001903,10,50009,Concentrado Cu,47,326877.95
100,1001904,10,50007,Concentrado Cu,40,358110.4
100,1001904,20,50006,Concentrado Cu,72,505334.16
100,1001905,10,50005,Concentrado Cu,49,324250.15
100,1001906,10,50008,Concentrado Cu,46,370439.38
100,1001906,20,50000,Concentrado Cu,44,233313.08
100,1001907,10,50001,Concentrado Cu,81,550859.94
100,1001908,10,50002,Concentrado Cu,63,341400.78
100,1001909,10,50006,Concentrado Cu,32,280673.92
100,1001910,10,50005,Concentrado Cu,25,220546.75000000003
100,1001911,10,50000,Concentrado Cu,87,535603.32
100,1001912,10,50002,Concentrado Cu,79,467178.35
100,1001913,10,50002,Concentrado Cu,39,287984.58
100,1001913,20,50003,Concentrado Cu,42,232711.08
100,1001914,10,50003,Concentrado Cu,34,230356.8
100,1001915,10,50006,Concentrado Cu,76,622569.2
100,1001915,20,50003,Concentrado Cu,65,365897.35
100,1001916,10,50005,Concentrado Cu,40,263002.4
100,1001916,20,50001,Concentrado Cu,60,426461.39999999997
100,1001917,10,50006,Concentrado Cu,90,760272.2999999999
100,1001918,10,50001,Concentrado Cu,60,507784.8
100,1001918,20,50001,Concentrado Cu,31,163269.87000000002
100,1001919,10,50001,Concentrado Cu,40,246842.0
100,1001919,20,50008,Concentrado Cu,59,529584.0
100,1001920,10,50002,Concentrado Cu,77,450670.99
100,1001921,10,50004,Concentrado Cu,87,485757.54
100,1001922,10,50006,Concentrado Cu,57,313795.26
100,1001923,10,50006,Concentrado Cu,85,513982.25000000006
100,1001924,10,50008,Concentrado Cu,96,790636.7999999999
100,1001925,10,50000,Concentrado Cu,55,298425.05
100,1001926,10,50000,Concentrado Cu,96,614438.3999999999
100,1001926,20,50009,Concentrado Cu,39,273341.64
100,1001927,10,50007,Concentrado Cu,39,255929.31
100,1001927,20,50008,Concentrado Cu,26,171259.66
100,1001928,10,50004,Concentrado Cu,29,194418.32
100,1001929,10,50004,Concentrado Cu,43,371210.82999999996
100,1001929,20,50001,Concentrado Cu,59,465493.48000000004
100,1001930,10,50002,Concentrado Cu,24,162171.59999999998
100,1001930,20,50003,Concentrado Cu,81,489533.22
100,1001931,10,50001,Concentrado Cu,99,775728.36
100,1001931,20,50004,Concentrado Cu,38,242041.76
100,1001932,10,50009,Concentrado Cu,37,283137.32
100,1001932,20,50005,Concentrado Cu,48,422845.92000000004
100,1001933,10,50007,Concentrado Cu,27,236642.04
100,1001933,20,50009,Concentrado Cu,58,338070.4
100,1001934,10,50007,Concentrado Cu,21,187654.32
100,1001935,10,50008,Concentrado Cu,46,318269.39999999997
100,1001935,20,50002,Concentrado Cu,35,206526.6
100,1001936,10,50008,Concentrado Cu,43,239176.31999999998
100,1001936,20,50000,Concentrado Cu,86,432243.74
100,1001937,10,50001,Concentrado Cu,85,434327.05
100,1001938,10,50009,Concentrado Cu,49,346425.1
100,1001939,10,50002,Concentrado Cu,88,538677.04
100,1001940,10,50000,Concentrado Cu,73,393476.57
100,1001941,10,50000,Concentrado Cu,21,129090.78
100,1001942,10,50000,Concentrado Cu,81,451617.12000000005
100,1001943,10,50002,Concentrado Cu,54,366933.24000000005
100,1001943,20,50004,Concentrado Cu,36,222991.92
100,1001944,10,50000,Concentrado Cu,60,362472.0
100,1001945,10,50001,Concentrado Cu,67,582428.32
100,1001945,20,50005,Concentrado Cu,73,506428.74
100,1001946,10,50009,Concentrado Cu,42,218148.42
100,1001947,10,50008,Concentrado Cu,94,697484.7000000001
100,1001947,20,50004,Concentrado Cu,70,469000.0
100,1001948,10,50006,Concentrado Cu,27,143980.74
100,1001948,20,50003,Concentrado Cu,87,448753.83
100,1001949,10,50001,Concentrado Cu,31,277479.75999999995
100,1001949,20,50001,Concentrado Cu,41,314484.35000000003
100,1001950,10,50005,Concentrado Cu,42,324452.52
100,1001950,20,50005,Concentrado Cu,27,195142.22999999998
100,1001951,10,50001,Concentrado Cu,72,506849.76
100,1001951,20,50004,Concentrado Cu,55,358539.5
100,1001952,10,50005,Concentrado Cu,84,623931.84
100,1001952,20,50002,Concentrado Cu,52,402102.48
100,1001953,10,50002,Concentrado Cu,85,729209.05
100,1001954,10,50007,Concentrado Cu,70,536502.4
100,1001955,10,50006,Concentrado Cu,52,437569.6
100,1001955,20,50007,Concentrado Cu,46,313308.76
100,1001956,10,50003,Concentrado Cu,55,463423.39999999997
100,1001956,20,50005,Concentrado Cu,34,246554.74
100,1001957,10,50001,Concentrado Cu,74,407532.06
100,1001957,20,50008,Concentrado Cu,93,631048.7100000001
100,1001958,10,50000,Concentrado Cu,30,193197.0
100,1001958,20,50004,Concentrado Cu,52,388482.12
100,1001959,10,50001,Concentrado Cu,75,481466.25
100,1001959,20,50007,Concentrado Cu,83,704062.4400000001
100,1001960,10,50003,Concentrado Cu,28,250983.04
100,1001961,10,50008,Concentrado Cu,79,708945.21
100,1001962,10,50006,Concentrado Cu,65,478431.85
100,1001962,20,50001,Concentrado Cu,30,228423.0
100,1001963,10,50003,Concentrado Cu,92,759405.72
100,1001964,10,50008,Concentrado Cu,79,635885.22
100,1001964,20,50007,Concentrado Cu,95,811319.95
100,1001965,10,50009,Concentrado Cu,30,246160.5
100,1001965,20,50008,Concentrado Cu,75,507732.75000000006
100,1001966,10,50007,Concentrado Cu,52,363555.39999999997
100,1001966,20,50008,Concentrado Cu,69,598733.01
100,1001967,10,50004,Concentrado Cu,22,148993.9
100,1001968,10,50001,Concentrado Cu,77,495713.68
100,1001969,10,50003,Concentrado Cu,20,114790.8
100,1001969,20,50001,Concentrado Cu,76,444785.43999999994
100,1001970,10,50009,Concentrado Cu,81,667856.34
100,1001971,10,50007,Concentrado Cu,71,525520.7
100,1001972,10,50007,Concentrado Cu,82,609080.42
100,1001972,20,50006,Concentrado Cu,26,218124.13999999998
100,1001973,10,50006,Concentrado Cu,39,244424.7
100,1001973,20,50005,Concentrado Cu,21,175340.97
100,1001974,10,50004,Concentrado Cu,71,600635.86
100,1001975,10,50009,Concentrado Cu,79,518693.45999999996
100,1001976,10,50000,Concentrado Cu,60,360378.0
100,1001977,10,50001,Concentrado Cu,66,371828.16000000003
100,1001978,10,50009,Concentrado Cu,82,585393.08
100,1001978,20,50003,Concentrado Cu,74,652305.56
100,1001979,10,50002,Concentrado Cu,61,518034.57000000007
100,1001980,10,50004,Concentrado Cu,81,472959.0
100,1001980,20,50008,Concentrado Cu,85,688431.15
100,1001981,10,50002,Concentrado Cu,82,510846.06
100,1001981,20,50006,Concentrado Cu,40,281683.2
100,1001982,10,50000,Concentrado Cu,76,429794.43999999994
100,1001982,20,50005,Concentrado Cu,48,275286.72000000003
100,1001983,10,50007,Concentrado Cu,72,561645.36
100,1001984,10,50008,Concentrado Cu,93,797303.88
100,1001984,20,50009,Concentrado Cu,53,359991.37
100,1001985,10,50006,Concentrado Cu,49,292011.08999999997
100,1001985,20,50000,Concentrado Cu,36,208580.4
100,1001986,10,50003,Concentrado Cu,50,412587.5
100,1001987,10,50001,Concentrado Cu,92,602263.28
100,1001988,10,50005,Concentrado Cu,23,171173.59
100,1001989,10,50009,Concentrado Cu,26,162404.06
100,1001989,20,50002,Concentrado Cu,67,381057.81
100,1001990,10,50006,Concentrado Cu,58,303018.1
100,1001990,20,50009,Concentrado Cu,93,642271.02
100,1001991,10,50002,Concentrado Cu,53,335829.19999999995
100,1001991,20,50006,Concentrado Cu,71,484054.57
100,1001992,10,50009,Concentrado Cu,97,506275.01
100,1001993,10,50002,Concentrado Cu,73,502876.56
100,1001994,10,50003,Concentrado Cu,24,125249.28
100,1001994,20,50007,Concentrado Cu,86,729034.9
100,1001995,10,50007,Concentrado Cu,58,490029.24000000005
100,1001996,10,50000,Concentrado Cu,60,343415.4
100,1001997,10,50006,Concentrado Cu,65,340826.85
100,1001998,10,50004,Concentrado Cu,83,710069.98
100,1001999,10,50001,Concentrado Cu,30,269516.10000000003
100,1001999,20,50000,Concentrado Cu,40,281335.2
100,1002000,10,50003,Concentrado Cu,90,643494.6
100,1002000,20,50007,Concentrado Cu,63,405505.80000000005
100,1002001,10,50006,Concentrado Cu,65,456539.2
100,1002002,10,50000,Concentrado Cu,43,263879.82
100,1002002,20,50009,Concentrado Cu,29,145204.74000000002
100,1002003,10,50001,Concentrado Cu,43,282673.4
100,1002004,10,50001,Concentrado Cu,85,451767.35
100,1002005,10,50000,Concentrado Cu,81,571349.7
100,1002005,20,50003,Concentrado Cu,76,563696.56
100,1002006,10,50001,Concentrado Cu,79,514909.36
100,1002006,20,50000,Concentrado Cu,38,207109.12
100,1002007,10,50004,Concentrado Cu,97,588850.14
100,1002007,20,50001,Concentrado Cu,95,743462.4
100,1002008,10,50005,Concentrado Cu,78,508088.88
100,1002008,20,50004,Concentrado Cu,79,511965.02999999997
100,1002009,10,50005,Concentrado Cu,78,665310.3600000001
100,1002009,20,50002,Concentrado Cu,95,719296.3
100,1002010,10,50001,Concentrado Cu,27,171456.75
100,1002010,20,50006,Concentrado Cu,86,541602.2
100,1002011,10,50003,Concentrado Cu,51,266121.06
100,1002012,10,50000,Concentrado Cu,93,763747.62
100,1002013,10,50005,Concentrado Cu,27,186732.27000000002
100,1002014,10,50007,Concentrado Cu,64,479160.96
100,1002015,10,50008,Concentrado Cu,75,673869.75
100,1002015,20,50007,Concentrado Cu,52,451484.27999999997
100,1002016,10,50004,Concentrado Cu,97,734313.28
100,1002016,20,50001,Concentrado Cu,50,339876.0
100,1002017,10,50000,Concentrado Cu,92,562508.24
100,1002017,20,50002,Concentrado Cu,47,359204.55
100,1002018,10,50003,Concentrado Cu,80,714685.6
100,1002018,20,50001,Concentrado Cu,48,262687.19999999995
100,1002019,10,50004,Concentrado Cu,99,751422.87
100,1002020,10,50007,Concentrado Cu,42,257858.58
100,1002020,20,50000,Concentrado Cu,24,142125.36000000002
100,1002021,10,50004,Concentrado Cu,52,371947.16
100,1002022,10,50003,Concentrado Cu,86,647954.1
