MANDT,AUFNR,AUART,ERDAT,KTEXT,IDAT2
100,801843,PM02,2025-03-11,Mant. Preventivo 1000179,2025-03-12
100,801844,PM02,2025-03-11,Mant. Preventivo 1000170,2025-03-12
100,801845,PM02,2025-03-12,Mant. Preventivo 1000126,2025-03-13
100,801846,PM02,2025-03-12,Mant. Preventivo 1000037,2025-03-13
100,801847,PM02,2025-03-12,Mant. Preventivo 1000000,2025-03-13
100,801848,PM02,2025-03-12,Mant. Preventivo 1000039,2025-03-13
100,801849,PM02,2025-03-12,Mant. Preventivo 1000147,2025-03-13
100,801850,PM02,2025-03-13,Mant. Preventivo 1000059,2025-03-14
100,801851,PM02,2025-03-13,Mant. Preventivo 1000045,2025-03-14
100,801852,PM02,2025-03-13,Mant. Preventivo 1000160,2025-03-14
100,801853,PM02,2025-03-13,Mant. Preventivo 1000029,2025-03-14
100,801854,PM02,2025-03-14,Mant. Preventivo 1000087,2025-03-15
100,801855,PM02,2025-03-14,Mant. Preventivo 1000150,2025-03-15
100,801856,PM02,2025-03-14,Mant. Preventivo 1000178,2025-03-15
100,801857,PM02,2025-03-15,Mant. Preventivo 1000042,2025-03-16
100,801858,PM02,2025-03-15,Mant. Preventivo 1000113,2025-03-16
100,801859,PM02,2025-03-16,Mant. Preventivo 1000145,2025-03-17
100,801860,PM02,2025-03-16,Mant. Preventivo 1000005,2025-03-17
100,801861,PM02,2025-03-16,Mant. Preventivo 1000162,2025-03-17
100,801862,PM02,2025-03-16,Mant. Preventivo 1000074,2025-03-17
100,801863,PM02,2025-03-16,Mant. Preventivo 1000114,2025-03-17
100,801864,PM02,2025-03-17,Mant. Preventivo 1000077,2025-03-18
100,801865,PM02,2025-03-17,Mant. Preventivo 1000128,2025-03-18
100,801866,PM02,2025-03-18,Mant. Preventivo 1000060,2025-03-19
100,801867,PM02,2025-03-18,Mant. Preventivo 1000044,2025-03-19
100,801868,PM02,2025-03-18,Mant. Preventivo 1000059,2025-03-19
100,801869,PM02,2025-03-18,Mant. Preventivo 1000031,2025-03-19
100,801870,PM02,2025-03-18,Mant. Preventivo 1000156,2025-03-19
100,801871,PM02,2025-03-18,Mant. Preventivo 1000180,2025-03-19
100,801872,PM02,2025-03-19,Mant. Preventivo 1000190,2025-03-20
100,801873,PM02,2025-03-19,Mant. Preventivo 1000123,2025-03-20
100,801874,PM02,2025-03-19,Mant. Preventivo 1000034,2025-03-20
100,801875,PM02,2025-03-19,Mant. Preventivo 1000182,2025-03-20
100,801876,PM02,2025-03-19,Mant. Preventivo 1000020,2025-03-20
100,801877,PM02,2025-03-20,Mant. Preventivo 1000114,2025-03-21
100,801878,PM02,2025-03-20,Mant. Preventivo 1000012,2025-03-21
100,801879,PM02,2025-03-20,Mant. Preventivo 1000027,2025-03-21
100,801880,PM02,2025-03-20,Mant. Preventivo 1000133,2025-03-21
100,801881,PM02,2025-03-21,Mant. Preventivo 1000033,2025-03-22
100,801882,PM02,2025-03-21,Mant. Preventivo 1000013,2025-03-22
100,801883,PM02,2025-03-21,Mant. Preventivo 1000081,2025-03-22
100,801884,PM02,2025-03-22,Mant. Preventivo 1000071,2025-03-23
100,801885,PM02,2025-03-22,Mant. Preventivo 1000126,2025-03-23
100,801886,PM02,2025-03-22,Mant. Preventivo 1000108,2025-03-23
100,801887,PM02,2025-03-22,Mant. Preventivo 1000172,2025-03-23
100,801888,PM02,2025-03-22,Mant. Preventivo 1000149,2025-03-23
100,801889,PM02,2025-03-22,Mant. Preventivo 1000090,2025-03-23
100,801890,PM02,2025-03-23,Mant. Preventivo 1000064,2025-03-24
100,801891,PM02,2025-03-23,Mant. Preventivo 1000033,2025-03-24
100,801892,PM02,2025-03-23,Mant. Preventivo 1000196,2025-03-24
100,801893,PM02,2025-03-24,Mant. Preventivo 1000167,2025-03-25
100,801894,PM02,2025-03-24,Mant. Preventivo 1000118,2025-03-25
100,801895,PM02,2025-03-24,Mant. Preventivo 1000068,2025-03-25
100,801896,PM02,2025-03-25,Mant. Preventivo 1000092,2025-03-26
100,801897,PM02,2025-03-25,Mant. Preventivo 1000151,2025-03-26
100,801898,PM02,2025-03-25,Mant. Preventivo 1000197,2025-03-26
100,801899,PM02,2025-03-25,Mant. Preventivo 1000022,2025-03-26
100,801900,PM02,2025-03-26,Mant. Preventivo 1000031,2025-03-27
100,801901,PM02,2025-03-26,Mant. Preventivo 1000090,2025-03-27
100,801902,PM02,2025-03-27,Mant. Preventivo 1000055,2025-03-28
100,801903,PM02,2025-03-27,Mant. Preventivo 1000052,2025-03-28
100,801904,PM02,2025-03-27,Mant. Preventivo 1000163,2025-03-28
100,801905,PM02,2025-03-28,Mant. Preventivo 1000064,2025-03-29
100,801906,PM02,2025-03-28,Mant. Preventivo 1000123,2025-03-29
100,801907,PM02,2025-03-28,Mant. Preventivo 1000112,2025-03-29
100,801908,PM02,2025-03-28,Mant. Preventivo 1000020,2025-03-29
100,801909,PM02,2025-03-28,Mant. Preventivo 1000129,2025-03-29
100,801910,PM02,2025-03-29,Mant. Preventivo 1000037,2025-03-30
100,801911,PM02,2025-03-29,Mant. Preventivo 1000121,2025-03-30
100,801912,PM02,2025-03-29,Mant. Preventivo 1000119,2025-03-30
100,801913,PM02,2025-03-29,Mant. Preventivo 1000108,2025-03-30
100,801914,PM02,2025-03-29,Mant. Preventivo 1000150,2025-03-30
100,801915,PM02,2025-03-29,Mant. Preventivo 1000116,2025-03-30
100,801916,PM02,2025-03-30,Mant. Preventivo 1000016,2025-03-31
100,801917,PM02,2025-03-30,Mant. Preventivo 1000136,2025-03-31
100,801918,PM02,2025-03-30,Mant. Preventivo 1000099,2025-03-31
100,801919,PM02,2025-03-31,Mant. Preventivo 1000004,2025-04-01
100,801920,PM02,2025-03-31,Mant. Preventivo 1000021,2025-04-01
100,801921,PM02,2025-04-01,Mant. Preventivo 1000060,2025-04-02
100,801922,PM02,2025-04-01,Mant. Preventivo 1000195,2025-04-02
100,801923,PM02,2025-04-01,Mant. Preventivo 1000164,2025-04-02
100,801924,PM02,2025-04-02,Mant. Preventivo 1000079,2025-04-03
100,801925,PM02,2025-04-02,Mant. Preventivo 1000093,2025-04-03
100,801926,PM02,2025-04-02,Mant. Preventivo 1000015,2025-04-03
100,801927,PM02,2025-04-02,Mant. Preventivo 1000165,2025-04-03
100,801928,PM02,2025-04-02,Mant. Preventivo 1000115,2025-04-03
100,801929,PM02,2025-04-02,Mant. Preventivo 1000059,2025-04-03
100,801930,PM02,2025-04-03,Mant. Preventivo 1000142,2025-04-04
100,801931,PM02,2025-04-03,Mant. Preventivo 1000152,2025-04-04
100,801932,PM02,2025-04-03,Mant. Preventivo 1000109,2025-04-04
100,801933,PM02,2025-04-03,Mant. Preventivo 1000154,2025-04-04
100,801934,PM02,2025-04-03,Mant. Preventivo 1000140,2025-04-04
100,801935,PM02,2025-04-04,Mant. Preventivo 1000187,2025-04-05
100,801936,PM02,2025-04-04,Mant. Preventivo 1000038,2025-04-05
100,801937,PM02,2025-04-05,Mant. Preventivo 1000087,2025-04-06
100,801938,PM02,2025-04-05,Mant. Preventivo 1000010,2025-04-06
100,801939,PM02,2025-04-06,Mant. Preventivo 1000082,2025-04-07
100,801940,PM02,2025-04-06,Mant. Preventivo 1000157,2025-04-07
100,801941,PM02,2025-04-07,Mant. Preventivo 1000171,2025-04-08
100,801942,PM02,2025-04-07,Mant. Preventivo 1000197,2025-04-08
100,801943,PM02,2025-04-07,Mant. Preventivo 1000009,2025-04-08
100,801944,PM02,2025-04-07,Mant. Preventivo 1000151,2025-04-08
100,801945,PM02,2025-04-07,Mant. Preventivo 1000173,2025-04-08
100,801946,PM02,2025-04-08,Mant. Preventivo 1000024,2025-04-09
100,801947,PM02,2025-04-08,Mant. Preventivo 1000019,2025-04-09
100,801948,PM02,2025-04-08,Mant. Preventivo 1000196,2025-04-09
100,801949,PM02,2025-04-09,Mant. Preventivo 1000057,2025-04-10
100,801950,PM02,2025-04-09,Mant. Preventivo 1000094,2025-04-10
100,801951,PM02,2025-04-09,Mant. Preventivo 1000110,2025-04-10
100,801952,PM02,2025-04-09,Mant. Preventivo 1000046,2025-04-10
100,801953,PM02,2025-04-09,Mant. Preventivo 1000061,2025-04-10
100,801954,PM02,2025-04-10,Mant. Preventivo 1000106,2025-04-11
100,801955,PM02,2025-04-10,Mant. Preventivo 1000019,2025-04-11
100,801956,PM02,2025-04-10,Mant. Preventivo 1000052,2025-04-11
100,801957,PM02,2025-04-10,Mant. Preventivo 1000189,2025-04-11
100,801958,PM02,2025-04-11,Mant. Preventivo 1000023,2025-04-12
100,801959,PM02,2025-04-11,Mant. Preventivo 1000133,2025-04-12
100,801960,PM02,2025-04-11,Mant. Preventivo 1000166,2025-04-12
100,801961,PM02,2025-04-12,Mant. Preventivo 1000160,2025-04-13
100,801962,PM02,2025-04-12,Mant. Preventivo 1000157,2025-04-13
100,801963,PM02,2025-04-13,Mant. Preventivo 1000162,2025-04-14
100,801964,PM02,2025-04-13,Mant. Preventivo 1000071,2025-04-14
100,801965,PM02,2025-04-13,Mant. Preventivo 1000125,2025-04-14
100,801966,PM02,2025-04-13,Mant. Preventivo 1000127,2025-04-14
100,801967,PM02,2025-04-14,Mant. Preventivo 1000023,2025-04-15
100,801968,PM02,2025-04-14,Mant. Preventivo 1000068,2025-04-15
100,801969,PM02,2025-04-15,Mant. Preventivo 1000196,2025-04-16
100,801970,PM02,2025-04-15,Mant. Preventivo 1000091,2025-04-16
100,801971,PM02,2025-04-16,Mant. Preventivo 1000053,2025-04-17
100,801972,PM02,2025-04-16,Mant. Preventivo 1000095,2025-04-17
100,801973,PM02,2025-04-16,Mant. Preventivo 1000059,2025-04-17
100,801974,PM02,2025-04-16,Mant. Preventivo 1000114,2025-04-17
100,801975,PM02,2025-04-16,Mant. Preventivo 1000077,2025-04-17
100,801976,PM02,2025-04-16,Mant. Preventivo 1000153,2025-04-17
100,801977,PM02,2025-04-17,Mant. Preventivo 1000151,2025-04-18
100,801978,PM02,2025-04-17,Mant. Preventivo 1000195,2025-04-18
100,801979,PM02,2025-04-17,Mant. Preventivo 1000087,2025-04-18
100,801980,PM02,2025-04-17,Mant. Preventivo 1000188,2025-04-18
100,801981,PM02,2025-04-17,Mant. Preventivo 1000118,2025-04-18
100,801982,PM02,2025-04-18,Mant. Preventivo 1000069,2025-04-19
100,801983,PM02,2025-04-18,Mant. Preventivo 1000062,2025-04-19
100,801984,PM02,2025-04-18,Mant. Preventivo 1000082,2025-04-19
100,801985,PM02,2025-04-18,Mant. Preventivo 1000108,2025-04-19
100,801986,PM02,2025-04-18,Mant. Preventivo 1000034,2025-04-19
100,801987,PM02,2025-04-18,Mant. Preventivo 1000155,2025-04-19
100,801988,PM02,2025-04-19,Mant. Preventivo 1000165,2025-04-20
100,801989,PM02,2025-04-19,Mant. Preventivo 1000080,2025-04-20
100,801990,PM02,2025-04-19,Mant. Preventivo 1000152,2025-04-20
100,801991,PM02,2025-04-19,Mant. Preventivo 1000009,2025-04-20
100,801992,PM02,2025-04-19,Mant. Preventivo 1000006,2025-04-20
100,801993,PM02,2025-04-20,Mant. Preventivo 1000094,2025-04-21
100,801994,PM02,2025-04-20,Mant. Preventivo 1000154,2025-04-21
100,801995,PM02,2025-04-21,Mant. Preventivo 1000022,2025-04-22
100,801996,PM02,2025-04-21,Mant. Preventivo 1000061,2025-04-22
100,801997,PM02,2025-04-22,Mant. Preventivo 1000111,2025-04-23
100,801998,PM02,2025-04-22,Mant. Preventivo 1000110,2025-04-23
100,801999,PM02,2025-04-22,Mant. Preventivo 1000102,2025-04-23
100,802000,PM02,2025-04-22,Mant. Preventivo 1000177,2025-04-23
100,802001,PM02,2025-04-22,Mant. Preventivo 1000150,2025-04-23
100,802002,PM02,2025-04-23,Mant. Preventivo 1000163,2025-04-24
100,802003,PM02,2025-04-23,Mant. Preventivo 1000158,2025-04-24
100,802004,PM02,2025-04-24,Mant. Preventivo 1000174,2025-04-25
100,802005,PM02,2025-04-24,Mant. Preventivo 1000035,2025-04-25
100,802006,PM02,2025-04-24,Mant. Preventivo 1000027,2025-04-25
100,802007,PM02,2025-04-24,Mant. Preventivo 1000073,2025-04-25
100,802008,PM02,2025-04-24,Mant. Preventivo 1000016,2025-04-25
100,802009,PM02,2025-04-25,Mant. Preventivo 1000094,2025-04-26
100,802010,PM02,2025-04-25,Mant. Preventivo 1000098,2025-04-26
100,802011,PM02,2025-04-26,Mant. Preventivo 1000152,2025-04-27
100,802012,PM02,2025-04-26,Mant. Preventivo 1000158,2025-04-27
100,802013,PM02,2025-04-26,Mant. Preventivo 1000097,2025-04-27
100,802014,PM02,2025-04-27,Mant. Preventivo 1000021,2025-04-28
100,802015,PM02,2025-04-27,Mant. Preventivo 1000001,2025-04-28
100,802016,PM02,2025-04-28,Mant. Preventivo 1000099,2025-04-29
100,802017,PM02,2025-04-28,Mant. Preventivo 1000067,2025-04-29
100,802018,PM02,2025-04-29,Mant. Preventivo 1000021,2025-04-30
100,802019,PM02,2025-04-29,Mant. Preventivo 1000007,2025-04-30
100,802020,PM02,2025-04-29,Mant. Preventivo 1000110,2025-04-30
100,802021,PM02,2025-04-29,Mant. Preventivo 1000176,2025-04-30
100,802022,PM02,2025-04-29,Mant. Preventivo 1000117,2025-04-30
100,802023,PM02,2025-04-30,Mant. Preventivo 1000071,2025-05-01
100,802024,PM02,2025-04-30,Mant. Preventivo 1000013,2025-05-01
100,802025,PM02,2025-04-30,Mant. Preventivo 1000173,2025-05-01
100,802026,PM02,2025-04-30,Mant. Preventivo 1000043,2025-05-01
100,802027,PM02,2025-04-30,Mant. Preventivo 1000011,2025-05-01
100,802028,PM02,2025-05-01,Mant. Preventivo 1000011,2025-05-02
100,802029,PM02,2025-05-01,Mant. Preventivo 1000005,2025-05-02
100,802030,PM02,2025-05-01,Mant. Preventivo 1000068,2025-05-02
100,802031,PM02,2025-05-01,Mant. Preventivo 1000112,2025-05-02
100,802032,PM02,2025-05-02,Mant. Preventivo 1000177,2025-05-03
100,802033,PM02,2025-05-02,Mant. Preventivo 1000137,2025-05-03
100,802034,PM02,2025-05-02,Mant. Preventivo 1000081,2025-05-03
100,802035,PM02,2025-05-02,Mant. Preventivo 1000014,2025-05-03
100,802036,PM02,2025-05-03,Mant. Preventivo 1000119,2025-05-04
100,802037,PM02,2025-05-03,Mant. Preventivo 1000051,2025-05-04
100,802038,PM02,2025-05-03,Mant. Preventivo 1000038,2025-05-04
100,802039,PM02,2025-05-03,Mant. Preventivo 1000045,2025-05-04
100,802040,PM02,2025-05-03,Mant. Preventivo 1000154,2025-05-04
100,802041,PM02,2025-05-03,Mant. Preventivo 1000013,2025-05-04
100,802042,PM02,2025-05-04,Mant. Preventivo 1000126,2025-05-05
100,802043,PM02,2025-05-04,Mant. Preventivo 1000001,2025-05-05
100,802044,PM02,2025-05-04,Mant. Preventivo 1000079,2025-05-05
100,802045,PM02,2025-05-05,Mant. Preventivo 1000096,2025-05-06
100,802046,PM02,2025-05-05,Mant. Preventivo 1000005,2025-05-06
100,802047,PM02,2025-05-05,Mant. Preventivo 1000198,2025-05-06
100,802048,PM02,2025-05-05,Mant. Preventivo 1000115,2025-05-06
100,802049,PM02,2025-05-06,Mant. Preventivo 1000056,2025-05-07
100,802050,PM02,2025-05-06,Mant. Preventivo 1000135,2025-05-07
100,802051,PM02,2025-05-06,Mant. Preventivo 1000142,2025-05-07
100,802052,PM02,2025-05-06,Mant. Preventivo 1000179,2025-05-07
100,802053,PM02,2025-05-07,Mant. Preventivo 1000011,2025-05-08
100,802054,PM02,2025-05-07,Mant. Preventivo 1000006,2025-05-08
100,802055,PM02,2025-05-07,Mant. Preventivo 1000198,2025-05-08
100,802056,PM02,2025-05-07,Mant. Preventivo 1000058,2025-05-08
100,802057,PM02,2025-05-08,Mant. Preventivo 1000087,2025-05-09
100,802058,PM02,2025-05-08,Mant. Preventivo 1000140,2025-05-09
100,802059,PM02,2025-05-08,Mant. Preventivo 1000117,2025-05-09
100,802060,PM02,2025-05-09,Mant. Preventivo 1000126,2025-05-10
100,802061,PM02,2025-05-09,Mant. Preventivo 1000144,2025-05-10
100,802062,PM02,2025-05-09,Mant. Preventivo 1000047,2025-05-10
100,802063,PM02,2025-05-09,Mant. Preventivo 1000185,2025-05-10
100,802064,PM02,2025-05-09,Mant. Preventivo 1000088,2025-05-10
100,802065,PM02,2025-05-09,Mant. Preventivo 1000041,2025-05-10
100,802066,PM02,2025-05-10,Mant. Preventivo 1000120,2025-05-11
100,802067,PM02,2025-05-10,Mant. Preventivo 1000145,2025-05-11
100,802068,PM02,2025-05-10,Mant. Preventivo 1000196,2025-05-11
100,802069,PM02,2025-05-10,Mant. Preventivo 1000135,2025-05-11
100,802070,PM02,2025-05-11,Mant. Preventivo 1000067,2025-05-12
100,802071,PM02,2025-05-11,Mant. Preventivo 1000141,2025-05-12
100,802072,PM02,2025-05-11,Mant. Preventivo 1000055,2025-05-12
100,802073,PM02,2025-05-11,Mant. Preventivo 1000162,2025-05-12
100,802074,PM02,2025-05-12,Mant. Preventivo 1000127,2025-05-13
100,802075,PM02,2025-05-12,Mant. Preventivo 1000084,2025-05-13
100,802076,PM02,2025-05-12,Mant. Preventivo 1000166,2025-05-13
100,802077,PM02,2025-05-12,Mant. Preventivo 1000150,2025-05-13
100,802078,PM02,2025-05-12,Mant. Preventivo 1000049,2025-05-13
100,802079,PM02,2025-05-12,Mant. Preventivo 1000027,2025-05-13
100,802080,PM02,2025-05-13,Mant. Preventivo 1000005,2025-05-14
100,802081,PM02,2025-05-13,Mant. Preventivo 1000043,2025-05-14
100,802082,PM02,2025-05-14,Mant. Preventivo 1000168,2025-05-15
100,802083,PM02,2025-05-14,Mant. Preventivo 1000173,2025-05-15
100,802084,PM02,2025-05-14,Mant. Preventivo 1000194,2025-05-15
100,802085,PM02,2025-05-14,Mant. Preventivo 1000098,2025-05-15
100,802086,PM02,2025-05-14,Mant. Preventivo 1000067,2025-05-15
100,802087,PM02,2025-05-15,Mant. Preventivo 1000109,2025-05-16
100,802088,PM02,2025-05-15,Mant. Preventivo 1000047,2025-05-16
100,802089,PM02,2025-05-15,Mant. Preventivo 1000179,2025-05-16
100,802090,PM02,2025-05-15,Mant. Preventivo 1000005,2025-05-16
100,802091,PM02,2025-05-16,Mant. Preventivo 1000110,2025-05-17
100,802092,PM02,2025-05-16,Mant. Preventivo 1000101,2025-05-17
100,802093,PM02,2025-05-17,Mant. Preventivo 1000178,2025-05-18
100,802094,PM02,2025-05-17,Mant. Preventivo 1000199,2025-05-18
100,802095,PM02,2025-05-17,Mant. Preventivo 1000145,2025-05-18
100,802096,PM02,2025-05-18,Mant. Preventivo 1000016,2025-05-19
100,802097,PM02,2025-05-18,Mant. Preventivo 1000131,2025-05-19
100,802098,PM02,2025-05-18,Mant. Preventivo 1000181,2025-05-19
100,802099,PM02,2025-05-18,Mant. Preventivo 1000148,2025-05-19
100,802100,PM02,2025-05-18,Mant. Preventivo 1000006,2025-05-19
100,802101,PM02,2025-05-18,Mant. Preventivo 1000112,2025-05-19
100,802102,PM02,2025-05-19,Mant. Preventivo 1000021,2025-05-20
100,802103,PM02,2025-05-19,Mant. Preventivo 1000191,2025-05-20
100,802104,PM02,2025-05-19,Mant. Preventivo 1000105,2025-05-20
100,802105,PM02,2025-05-20,Mant. Preventivo 1000070,2025-05-21
100,802106,PM02,2025-05-20,Mant. Preventivo 1000172,2025-05-21
100,802107,PM02,2025-05-20,Mant. Preventivo 1000026,2025-05-21
100,802108,PM02,2025-05-20,Mant. Preventivo 1000139,2025-05-21
100,802109,PM02,2025-05-20,Mant. Preventivo 1000092,2025-05-21
100,802110,PM02,2025-05-20,Mant. Preventivo 1000063,2025-05-21
100,802111,PM02,2025-05-21,Mant. Preventivo 1000147,2025-05-22
100,802112,PM02,2025-05-21,Mant. Preventivo 1000187,2025-05-22
100,802113,PM02,2025-05-21,Mant. Preventivo 1000005,2025-05-22
100,802114,PM02,2025-05-22,Mant. Preventivo 1000085,2025-05-23
100,802115,PM02,2025-05-22,Mant. Preventivo 1000160,2025-05-23
100,802116,PM02,2025-05-22,Mant. Preventivo 1000098,2025-05-23
100,802117,PM02,2025-05-22,Mant. Preventivo 1000043,2025-05-23
100,802118,PM02,2025-05-23,Mant. Preventivo 1000034,2025-05-24
100,802119,PM02,2025-05-23,Mant. Preventivo 1000050,2025-05-24
100,802120,PM02,2025-05-23,Mant. Preventivo 1000182,2025-05-24
100,802121,PM02,2025-05-23,Mant. Preventivo 1000126,2025-05-24
100,802122,PM02,2025-05-23,Mant. Preventivo 1000054,2025-05-24
100,802123,PM02,2025-05-24,Mant. Preventivo 1000134,2025-05-25
100,802124,PM02,2025-05-24,Mant. Preventivo 1000023,2025-05-25
100,802125,PM02,2025-05-24,Mant. Preventivo 1000136,2025-05-25
100,802126,PM02,2025-05-24,Mant. Preventivo 1000042,2025-05-25
100,802127,PM02,2025-05-25,Mant. Preventivo 1000023,2025-05-26
100,802128,PM02,2025-05-25,Mant. Preventivo 1000079,2025-05-26
100,802129,PM02,2025-05-25,Mant. Preventivo 1000193,2025-05-26
100,802130,PM02,2025-05-25,Mant. Preventivo 1000157,2025-05-26
100,802131,PM02,2025-05-25,Mant. Preventivo 1000180,2025-05-26
100,802132,PM02,2025-05-25,Mant. Preventivo 1000103,2025-05-26
100,802133,PM02,2025-05-26,Mant. Preventivo 1000056,2025-05-27
100,802134,PM02,2025-05-26,Mant. Preventivo 1000150,2025-05-27
100,802135,PM02,2025-05-26,Mant. Preventivo 1000129,2025-05-27
100,802136,PM02,2025-05-27,Mant. Preventivo 1000152,2025-05-28
100,802137,PM02,2025-05-27,Mant. Preventivo 1000124,2025-05-28
100,802138,PM02,2025-05-28,Mant. Preventivo 1000096,2025-05-29
100,802139,PM02,2025-05-28,Mant. Preventivo 1000022,2025-05-29
100,802140,PM02,2025-05-28,Mant. Preventivo 1000036,2025-05-29
100,802141,PM02,2025-05-28,Mant. Preventivo 1000181,2025-05-29
100,802142,PM02,2025-05-28,Mant. Preventivo 1000120,2025-05-29
100,802143,PM02,2025-05-29,Mant. Preventivo 1000068,2025-05-30
100,802144,PM02,2025-05-29,Mant. Preventivo 1000141,2025-05-30
100,802145,PM02,2025-05-29,Mant. Preventivo 1000048,2025-05-30
100,802146,PM02,2025-05-29,Mant. Preventivo 1000054,2025-05-30
100,802147,PM02,2025-05-29,Mant. Preventivo 1000156,2025-05-30
100,802148,PM02,2025-05-29,Mant. Preventivo 1000158,2025-05-30
100,802149,PM02,2025-05-30,Mant. Preventivo 1000148,2025-05-31
100,802150,PM02,2025-05-30,Mant. Preventivo 1000091,2025-05-31
100,802151,PM02,2025-05-30,Mant. Preventivo 1000003,2025-05-31
100,802152,PM02,2025-05-30,Mant. Preventivo 1000148,2025-05-31
100,802153,PM02,2025-05-30,Mant. Preventivo 1000131,2025-05-31
100,802154,PM02,2025-05-30,Mant. Preventivo 1000002,2025-05-31
100,802155,PM02,2025-05-31,Mant. Preventivo 1000079,2025-06-01
100,802156,PM02,2025-05-31,Mant. Preventivo 1000116,2025-06-01
100,802157,PM02,2025-06-01,Mant. Preventivo 1000078,2025-06-02
100,802158,PM02,2025-06-01,Mant. Preventivo 1000166,2025-06-02
100,802159,PM02,2025-06-02,Mant. Preventivo 1000130,2025-06-03
100,802160,PM02,2025-06-02,Mant. Preventivo 1000173,2025-06-03
100,802161,PM02,2025-06-02,Mant. Preventivo 1000110,2025-06-03
100,802162,PM02,2025-06-02,Mant. Preventivo 1000172,2025-06-03
100,802163,PM02,2025-06-03,Mant. Preventivo 1000042,2025-06-04
100,802164,PM02,2025-06-03,Mant. Preventivo 1000158,2025-06-04
100,802165,PM02,2025-06-03,Mant. Preventivo 1000096,2025-06-04
100,802166,PM02,2025-06-03,Mant. Preventivo 1000033,2025-06-04
100,802167,PM02,2025-06-03,Mant. Preventivo 1000083,2025-06-04
100,802168,PM02,2025-06-03,Mant. Preventivo 1000089,2025-06-04
100,802169,PM02,2025-06-04,Mant. Preventivo 1000058,2025-06-05
100,802170,PM02,2025-06-04,Mant. Preventivo 1000099,2025-06-05
100,802171,PM02,2025-06-04,Mant. Preventivo 1000115,2025-06-05
100,802172,PM02,2025-06-05,Mant. Preventivo 1000114,2025-06-06
100,802173,PM02,2025-06-05,Mant. Preventivo 1000071,2025-06-06
100,802174,PM02,2025-06-05,Mant. Preventivo 1000060,2025-06-06
100,802175,PM02,2025-06-05,Mant. Preventivo 1000099,2025-06-06
100,802176,PM02,2025-06-05,Mant. Preventivo 1000196,2025-06-06
100,802177,PM02,2025-06-05,Mant. Preventivo 1000109,2025-06-06
100,802178,PM02,2025-06-06,Mant. Preventivo 1000129,2025-06-07
100,802179,PM02,2025-06-06,Mant. Preventivo 1000002,2025-06-07
100,802180,PM02,2025-06-06,Mant. Preventivo 1000172,2025-06-07
